,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended by simulations for maintenance (before thr),Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory,Optimal threshold,Decay rate of transient memory,number of consolidations,mean consolidation size,number of memory types
227,0.7831771373748779,46,1,1,250,250,1000,1,1,17,7006.239,30325.038,23318.799,0.0,30325.038,20370.63,18445.944,503.67610459372617,38816.574,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,18.18236363636364,1,0.7585628326324962,0.002,3,0.10686520572069011,3
224,0.9902241230010986,45,3,1,250,250,1000,1,1,21,7006.239,29260.034,22253.795,0.0,29260.034,20414.936,17439.376,748.522629832227,37854.312,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,17.778333333333336,1,0.7585628326324962,0.002,3,-0.0019133376384485909,3
230,0.6481471061706543,46,4,1,250,250,1000,1,1,14,7006.239,22905.149,15898.91,0.0,22905.149,15228.821,14538.536,436.68408808990847,29767.357,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,18.18236363636364,1,0.7585628326324962,0.002,3,0.06296100473068865,3
231,0.722163200378418,47,0,1,250,250,1000,1,1,16,7006.239,26882.443,19876.204,0.0,26882.443,18437.962,14714.933,472.5285515679068,33152.895,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,18.586393939393943,1,0.7585628326324962,0.002,3,-0.05682743068729738,3
233,0.5921342372894287,47,2,1,250,250,1000,1,1,13,7006.239,21951.636,14945.397,0.0,21951.636,13791.754,11334.534,438.660367574713,25126.288,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,18.586393939393943,1,0.7585628326324962,0.002,3,0.002223047440628319,3
229,0.8932013511657715,46,3,1,250,250,1000,1,1,19,7006.239,33356.016,26349.777,0.0,33356.016,20816.943,22216.202,424.4764007003142,43033.145,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,18.18236363636364,1,0.7585628326324962,0.002,3,0.07097568941662864,3
232,0.7751753330230713,47,1,1,250,250,1000,1,1,17,7006.239,30325.038,23318.799,0.0,30325.038,20370.63,18445.944,503.67610459372617,38816.574,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,18.586393939393943,1,0.7585628326324962,0.002,3,0.10686520572069011,3
235,0.6361439228057861,47,4,1,250,250,1000,1,1,14,7006.239,22905.149,15898.91,0.0,22905.149,15228.821,14538.536,436.68408808990847,29767.357,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,18.586393939393943,1,0.7585628326324962,0.002,3,0.06296100473068865,3
236,0.7091596126556396,48,0,1,250,250,1000,1,1,16,7006.239,26882.443,19876.204,0.0,26882.443,18437.962,14714.933,472.5285515679068,33152.895,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,18.990424242424247,1,0.7585628326324962,0.002,3,-0.05682743068729738,3
234,0.8832006454467773,47,3,1,250,250,1000,1,1,19,7006.239,33356.016,26349.777,0.0,33356.016,20816.943,22216.202,424.4764007003142,43033.145,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,18.586393939393943,1,0.7585628326324962,0.002,3,0.07097568941662864,3
238,0.6281423568725586,48,2,1,250,250,1000,1,1,13,7006.239,21951.636,14945.397,0.0,21951.636,13791.754,11334.534,438.660367574713,25126.288,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,18.990424242424247,1,0.7585628326324962,0.002,3,0.002223047440628319,3
237,0.8101825714111328,48,1,1,250,250,1000,1,1,17,7006.239,30325.038,23318.799,0.0,30325.038,20370.63,18445.944,503.67610459372617,38816.574,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,18.990424242424247,1,0.7585628326324962,0.002,3,0.10686520572069011,3
240,0.658149003982544,48,4,1,250,250,1000,1,1,14,7006.239,22905.149,15898.91,0.0,22905.149,15228.821,14538.536,436.68408808990847,29767.357,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,18.990424242424247,1,0.7585628326324962,0.002,3,0.06296100473068865,3
241,0.7511701583862305,49,0,1,250,250,1000,1,1,16,7006.239,26882.443,19876.204,0.0,26882.443,18437.962,14714.933,472.5285515679068,33152.895,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,19.394454545454547,1,0.7585628326324962,0.002,3,-0.05682743068729738,3
242,0.7861776351928711,49,1,1,250,250,1000,1,1,17,7006.239,30325.038,23318.799,0.0,30325.038,20370.63,18445.944,503.67610459372617,38816.574,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,19.394454545454547,1,0.7585628326324962,0.002,3,0.10686520572069011,3
239,0.9402127265930176,48,3,1,250,250,1000,1,1,19,7006.239,33356.016,26349.777,0.0,33356.016,20816.943,22216.202,424.4764007003142,43033.145,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,18.990424242424247,1,0.7585628326324962,0.002,3,0.07097568941662864,3
243,0.659149169921875,49,2,1,250,250,1000,1,1,13,7006.239,21951.636,14945.397,0.0,21951.636,13791.754,11334.534,438.660367574713,25126.288,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,19.394454545454547,1,0.7585628326324962,0.002,3,0.002223047440628319,3
245,0.6531472206115723,49,4,1,250,250,1000,1,1,14,7006.239,22905.149,15898.91,0.0,22905.149,15228.821,14538.536,436.68408808990847,29767.357,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,19.394454545454547,1,0.7585628326324962,0.002,3,0.06296100473068865,3
248,0.6041364669799805,50,2,1,250,250,1000,1,1,13,7006.239,21951.636,14945.397,0.0,21951.636,13791.754,11334.534,438.660367574713,25126.288,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,19.79848484848485,1,0.7585628326324962,0.002,3,0.002223047440628319,3
246,0.7681739330291748,50,0,1,250,250,1000,1,1,16,7006.239,26882.443,19876.204,0.0,26882.443,18437.962,14714.933,472.5285515679068,33152.895,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,19.79848484848485,1,0.7585628326324962,0.002,3,-0.05682743068729738,3
244,0.9222068786621094,49,3,1,250,250,1000,1,1,19,7006.239,33356.016,26349.777,0.0,33356.016,20816.943,22216.202,424.4764007003142,43033.145,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,19.394454545454547,1,0.7585628326324962,0.002,3,0.07097568941662864,3
247,0.8751978874206543,50,1,1,250,250,1000,1,1,17,7006.239,30325.038,23318.799,0.0,30325.038,20370.63,18445.944,503.67610459372617,38816.574,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,19.79848484848485,1,0.7585628326324962,0.002,3,0.10686520572069011,3
251,0.5551254749298096,51,0,1,250,250,1000,1,1,12,7006.239,22742.294,15736.055,0.0,22742.294,16155.374,13237.607,455.66822445795634,29392.981,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,20.202515151515154,1,0.7585628326324962,0.002,3,0.028246470765631478,3
250,0.7071597576141357,50,4,1,250,250,1000,1,1,14,7006.239,22905.149,15898.91,0.0,22905.149,15228.821,14538.536,436.68408808990847,29767.357,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,19.79848484848485,1,0.7585628326324962,0.002,3,0.06296100473068865,3
252,0.7671730518341064,51,1,1,250,250,1000,1,1,16,7006.239,25027.237,18020.998,0.0,25027.237,17942.277,16907.168,350.80239592569154,34849.445,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,20.202515151515154,1,0.7585628326324962,0.002,3,0.1395025196040443,3
249,0.9252099990844727,50,3,1,250,250,1000,1,1,19,7006.239,33356.016,26349.777,0.0,33356.016,20816.943,22216.202,424.4764007003142,43033.145,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,19.79848484848485,1,0.7585628326324962,0.002,3,0.07097568941662864,3
253,0.6411447525024414,51,2,1,250,250,1000,1,1,13,7006.239,21597.945,14591.706,0.0,21597.945,14696.46,10411.272,336.73669463143267,25107.732,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,20.202515151515154,1,0.7585628326324962,0.002,3,-0.04068108606693739,3
255,0.5511248111724854,51,4,1,250,250,1000,1,1,12,7006.239,22669.653,15663.414,0.0,22669.653,15543.094,11734.462,417.5404978702489,27277.556,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,20.202515151515154,1,0.7585628326324962,0.002,3,0.009288537795386392,3
256,0.53312087059021,52,0,1,250,250,1000,1,1,12,7006.239,22742.294,15736.055,0.0,22742.294,16155.374,13237.607,455.66822445795634,29392.981,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,20.606545454545458,1,0.7585628326324962,0.002,3,0.028246470765631478,3
258,0.6071372032165527,52,2,1,250,250,1000,1,1,13,7006.239,21597.945,14591.706,0.0,21597.945,14696.46,10411.272,336.73669463143267,25107.732,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,20.606545454545458,1,0.7585628326324962,0.002,3,-0.04068108606693739,3
254,0.8241870403289795,51,3,1,250,250,1000,1,1,16,7006.239,27550.264,20544.025,0.0,27550.264,16876.068,15814.042,388.6065749923728,32690.11,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,20.202515151515154,1,0.7585628326324962,0.002,3,0.035092685247819284,3
257,0.7481696605682373,52,1,1,250,250,1000,1,1,16,7006.239,25027.237,18020.998,0.0,25027.237,17942.277,16907.168,350.80239592569154,34849.445,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,20.606545454545458,1,0.7585628326324962,0.002,3,0.1395025196040443,3
260,0.56412672996521,52,4,1,250,250,1000,1,1,12,7006.239,22669.653,15663.414,0.0,22669.653,15543.094,11734.462,417.5404978702489,27277.556,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,20.606545454545458,1,0.7585628326324962,0.002,3,0.009288537795386392,3
259,0.7621722221374512,52,3,1,250,250,1000,1,1,16,7006.239,27550.264,20544.025,0.0,27550.264,16876.068,15814.042,388.6065749923728,32690.11,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,20.606545454545458,1,0.7585628326324962,0.002,3,0.035092685247819284,3
261,0.7061598300933838,53,0,1,250,250,1000,1,1,15,7006.239,24298.081,17291.842,0.0,24298.081,16340.454,17028.879,485.5781995194885,33369.333,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,21.01057575757576,1,0.7585628326324962,0.002,3,-0.04425892314750464,3
263,0.6351439952850342,53,2,1,250,250,1000,1,1,13,7006.239,20853.308,13847.069,0.0,20853.308,14755.451,13134.629,336.73108888842495,27890.08,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,21.01057575757576,1,0.7585628326324962,0.002,3,-0.059634216994768195,3
262,0.7741751670837402,53,1,1,250,250,1000,1,1,16,7006.239,27188.082,20181.843,0.0,27188.082,18988.228,17726.1,423.8241213046541,36714.328,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,21.01057575757576,1,0.7585628326324962,0.002,3,0.014072223914779455,3
265,0.5451233386993408,53,4,1,250,250,1000,1,1,12,7006.239,23088.967,16082.728,0.0,23088.967,15056.64,15996.68,403.6960689318962,31053.32,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,21.01057575757576,1,0.7585628326324962,0.002,3,0.010006411144180183,3
266,0.7131612300872803,54,0,1,250,250,1000,1,1,15,7006.239,24298.081,17291.842,0.0,24298.081,16340.454,17028.879,485.5781995194885,33369.333,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,21.414606060606065,1,0.7585628326324962,0.002,3,-0.04425892314750464,3
268,0.6041369438171387,54,2,1,250,250,1000,1,1,13,7006.239,20853.308,13847.069,0.0,20853.308,14755.451,13134.629,336.73108888842495,27890.08,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,21.414606060606065,1,0.7585628326324962,0.002,3,-0.059634216994768195,3
264,1.00022554397583,53,3,1,250,250,1000,1,1,22,7006.239,32119.47,25113.231,0.0,32119.47,17840.669,24888.412,330.4492745112279,42729.081,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,21.01057575757576,1,0.7585628326324962,0.002,3,0.013846344028107874,3
267,0.7391684055328369,54,1,1,250,250,1000,1,1,16,7006.239,27188.082,20181.843,0.0,27188.082,18988.228,17726.1,423.8241213046541,36714.328,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,21.414606060606065,1,0.7585628326324962,0.002,3,0.014072223914779455,3
270,0.5311198234558105,54,4,1,250,250,1000,1,1,12,7006.239,23088.967,16082.728,0.0,23088.967,15056.64,15996.68,403.6960689318962,31053.32,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,21.414606060606065,1,0.7585628326324962,0.002,3,0.010006411144180183,3
271,0.6921567916870117,55,0,1,250,250,1000,1,1,15,7006.239,24298.081,17291.842,0.0,24298.081,16340.454,17028.879,485.5781995194885,33369.333,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,21.81863636363637,1,0.7585628326324962,0.002,3,-0.04425892314750464,3
273,0.5791308879852295,55,2,1,250,250,1000,1,1,13,7006.239,21164.051,14157.812,0.0,21164.051,13885.364,16925.428,334.81231920108695,30810.792,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,21.81863636363637,1,0.7585628326324962,0.002,3,-0.06512821110103603,3
269,0.9912240505218506,54,3,1,250,250,1000,1,1,22,7006.239,32119.47,25113.231,0.0,32119.47,17840.669,24888.412,330.4492745112279,42729.081,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,21.414606060606065,1,0.7585628326324962,0.002,3,0.013846344028107874,3
272,0.7371666431427002,55,1,1,250,250,1000,1,1,16,7006.239,27188.082,20181.843,0.0,27188.082,18988.228,17726.1,423.8241213046541,36714.328,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,21.81863636363637,1,0.7585628326324962,0.002,3,0.014072223914779455,3
275,0.5251181125640869,55,4,1,250,250,1000,1,1,12,7006.239,23088.967,16082.728,0.0,23088.967,15056.64,15996.68,403.6960689318962,31053.32,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,21.81863636363637,1,0.7585628326324962,0.002,3,0.010006411144180183,3
278,0.6121387481689453,56,2,1,250,250,1000,1,1,14,7006.239,20437.108,13430.869,0.0,20437.108,13313.294,15400.385,253.84023177404083,28713.679,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,22.22266666666667,1,0.7585628326324962,0.002,3,-0.10903871383189928,3
276,0.7241647243499756,56,0,1,250,250,1000,1,1,16,7006.239,26989.331,19983.092,0.0,26989.331,15894.437,20149.521,323.5205526034311,36043.958,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,22.22266666666667,1,0.7585628326324962,0.002,3,-0.006927411033787851,3
277,0.9052050113677979,56,1,1,250,250,1000,1,1,20,7006.239,30436.319,23430.08,0.0,30436.319,18444.457,20579.397,308.6285681542688,39023.854,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,22.22266666666667,1,0.7585628326324962,0.002,3,0.13130664738125802,3
280,0.6081364154815674,56,4,1,250,250,1000,1,1,13,7006.239,24530.89,17524.651,0.0,24530.89,14516.474,15499.144,233.7240004531145,30015.618,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,22.22266666666667,1,0.7585628326324962,0.002,3,-0.05053751147614269,3
274,1.0302331447601318,55,3,1,250,250,1000,1,1,22,7006.239,31362.041,24355.802,0.0,31362.041,16398.289,32570.599,328.5125431902263,48968.888,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,21.81863636363637,1,0.7585628326324962,0.002,3,0.016041049225697785,3
283,0.6291425228118896,57,2,1,250,250,1000,1,1,14,7006.239,20437.108,13430.869,0.0,20437.108,13313.294,15400.385,253.84023177404083,28713.679,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,22.626696969696972,1,0.7585628326324962,0.002,3,-0.10903871383189928,3
281,0.7281646728515625,57,0,1,250,250,1000,1,1,16,7006.239,26989.331,19983.092,0.0,26989.331,15894.437,20149.521,323.5205526034311,36043.958,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,22.626696969696972,1,0.7585628326324962,0.002,3,-0.006927411033787851,3
285,0.5751302242279053,57,4,1,250,250,1000,1,1,13,7006.239,24530.89,17524.651,0.0,24530.89,14516.474,15499.144,233.7240004531145,30015.618,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,22.626696969696972,1,0.7585628326324962,0.002,3,-0.05053751147614269,3
279,1.0182304382324219,56,3,1,250,250,1000,1,1,22,7006.239,32415.539,25409.3,0.0,32415.539,19342.389,25555.128,318.609137622492,44897.517,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,22.22266666666667,1,0.7585628326324962,0.002,3,0.07177900262484556,3
282,0.9232082366943359,57,1,1,250,250,1000,1,1,20,7006.239,30436.319,23430.08,0.0,30436.319,18444.457,20579.397,308.6285681542688,39023.854,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,22.626696969696972,1,0.7585628326324962,0.002,3,0.13130664738125802,3
288,0.6241412162780762,58,2,1,250,250,1000,1,1,14,7006.239,20437.108,13430.869,0.0,20437.108,13313.294,15400.385,253.84023177404083,28713.679,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,23.030727272727276,1,0.7585628326324962,0.002,3,-0.10903871383189928,3
286,0.7321655750274658,58,0,1,250,250,1000,1,1,16,7006.239,26989.331,19983.092,0.0,26989.331,15894.437,20149.521,323.5205526034311,36043.958,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,23.030727272727276,1,0.7585628326324962,0.002,3,-0.006927411033787851,3
284,1.039236307144165,57,3,1,250,250,1000,1,1,22,7006.239,32415.539,25409.3,0.0,32415.539,19342.389,25555.128,318.609137622492,44897.517,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,22.626696969696972,1,0.7585628326324962,0.002,3,0.07177900262484556,3
290,0.5811307430267334,58,4,1,250,250,1000,1,1,13,7006.239,24530.89,17524.651,0.0,24530.89,14516.474,15499.144,233.7240004531145,30015.618,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,23.030727272727276,1,0.7585628326324962,0.002,3,-0.05053751147614269,3
287,0.9022040367126465,58,1,1,250,250,1000,1,1,20,7006.239,30436.319,23430.08,0.0,30436.319,18444.457,20579.397,308.6285681542688,39023.854,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,23.030727272727276,1,0.7585628326324962,0.002,3,0.13130664738125802,3
293,0.6411449909210205,59,2,1,250,250,1000,1,1,14,7006.239,20437.108,13430.869,0.0,20437.108,13313.294,15400.385,253.84023177404083,28713.679,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,23.43475757575758,1,0.7585628326324962,0.002,3,-0.10903871383189928,3
291,0.7301645278930664,59,0,1,250,250,1000,1,1,16,7006.239,26989.331,19983.092,0.0,26989.331,15894.437,20149.521,323.5205526034311,36043.958,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,23.43475757575758,1,0.7585628326324962,0.002,3,-0.006927411033787851,3
289,1.0022273063659668,58,3,1,250,250,1000,1,1,22,7006.239,32415.539,25409.3,0.0,32415.539,19342.389,25555.128,318.609137622492,44897.517,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,23.030727272727276,1,0.7585628326324962,0.002,3,0.07177900262484556,3
292,0.8872010707855225,59,1,1,250,250,1000,1,1,20,7006.239,30436.319,23430.08,0.0,30436.319,18444.457,20579.397,308.6285681542688,39023.854,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,23.43475757575758,1,0.7585628326324962,0.002,3,0.13130664738125802,3
295,0.5961349010467529,59,4,1,250,250,1000,1,1,13,7006.239,24530.89,17524.651,0.0,24530.89,14516.474,15499.144,233.7240004531145,30015.618,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,23.43475757575758,1,0.7585628326324962,0.002,3,-0.05053751147614269,3
298,0.6301422119140625,60,2,1,250,250,1000,1,1,14,7006.239,20393.644,13387.405,0.0,20393.644,13277.645,15412.505,254.84023177404083,28690.15,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,23.838787878787883,1,0.7585628326324962,0.002,3,-0.10885774165828305,3
296,0.7521705627441406,60,0,1,250,250,1000,1,1,16,7006.239,26418.356,19412.117,0.0,26418.356,15890.24,20662.732,322.56439281995193,36552.972,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,23.838787878787883,1,0.7585628326324962,0.002,3,-0.007035788773452796,3
294,1.0232319831848145,59,3,1,250,250,1000,1,1,22,7006.239,32415.539,25409.3,0.0,32415.539,19342.389,25555.128,318.609137622492,44897.517,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,23.43475757575758,1,0.7585628326324962,0.002,3,0.07177900262484556,3
300,0.6051368713378906,60,4,1,250,250,1000,1,1,13,7006.239,24530.89,17524.651,0.0,24530.89,14516.474,15499.144,233.7240004531145,30015.618,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,23.838787878787883,1,0.7585628326324962,0.002,3,-0.05053751147614269,3
297,0.9002034664154053,60,1,1,250,250,1000,1,1,20,7006.239,30436.319,23430.08,0.0,30436.319,18444.457,20579.397,308.6285681542688,39023.854,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,23.838787878787883,1,0.7585628326324962,0.002,3,0.13130664738125802,3
301,0.674152135848999,61,0,1,250,250,1000,1,1,15,7006.239,22395.363,15389.124,0.0,22395.363,14336.716,18044.689,288.7963208103413,32381.405,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,24.242818181818187,1,0.7585628326324962,0.002,3,-0.03433751499459059,3
303,0.6421451568603516,61,2,1,250,250,1000,1,1,14,7006.239,21897.157,14890.918,0.0,21897.157,14611.824,14956.097,231.69038324875052,29567.921,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,24.242818181818187,1,0.7585628326324962,0.002,3,-0.03153844453467852,3
302,0.7221620082855225,61,1,1,250,250,1000,1,1,16,7006.239,28085.682,21079.443,0.0,28085.682,16103.395,19966.003,265.6944437031515,36069.398,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,24.242818181818187,1,0.7585628326324962,0.002,3,0.08999316112502084,3
