,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Simulated-Theoretical min difference for learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory
311,0.08401942253112793,104,1,0.1,82,200,1000,1,1,5,827.749,518.8,-308.949,197.5,716.3,518.8,126.5,51.14,177.64,0.8254568094694422%,48.78%,48.78%,100.0%,0.0%,0.8254568094694422%,48.78%,48.78%,100.0%,0.0%,zeros,local-local,1,0.1
313,0.08801984786987305,105,0,0.1,82,200,1000,1,1,5,827.749,654.6,-173.149,133.9,788.5,654.6,124.3,55.84,180.14,0.7522860777621252%,56.098%,56.098%,100.0%,0.0%,0.7400909558109057%,57.317%,57.317%,100.0%,0.0%,zeros,local-local,1,0.1
314,0.08601951599121094,105,1,0.1,82,200,1000,1,1,5,827.749,518.8,-308.949,197.5,716.3,518.8,126.5,51.14,177.64,0.8254568094694422%,48.78%,48.78%,100.0%,0.0%,0.8254568094694422%,48.78%,48.78%,100.0%,0.0%,zeros,local-local,1,0.1
312,0.1070241928100586,104,2,0.1,82,200,1000,1,1,6,827.749,966.0,138.251,150.1,1116.1,966.0,174.9,56.4,231.3,0.7522860777621252%,56.098%,56.098%,100.0%,0.0%,0.8742372972743203%,43.902%,43.902%,100.0%,0.0%,zeros,local-local,1,0.1
316,0.08101820945739746,106,0,0.1,83,200,1000,1,1,4,845.596,732.2,-113.396,282.7,1014.9,732.2,152.9,45.15,198.05,0.7831412055905118%,53.012%,53.012%,100.0%,0.0%,0.7469966272772588%,56.627%,56.627%,100.0%,0.0%,zeros,local-local,1,0.1
315,0.11202645301818848,105,2,0.1,82,200,1000,1,1,6,827.749,966.0,138.251,150.1,1116.1,966.0,174.9,56.4,231.3,0.7522860777621252%,56.098%,56.098%,100.0%,0.0%,0.8742372972743203%,43.902%,43.902%,100.0%,0.0%,zeros,local-local,1,0.1
318,0.08601951599121094,106,2,0.1,83,200,1000,1,1,5,845.596,712.6,-132.996,95.9,808.5,712.6,156.2,51.95,208.15,0.8072375911326806%,50.602%,50.602%,100.0%,0.0%,0.7831412055905118%,53.012%,53.012%,100.0%,0.0%,zeros,local-local,1,0.1
319,0.09202051162719727,107,0,0.1,84,200,1000,1,1,5,863.648,457.8,-405.848,133.1,590.9,457.8,115.5,52.89,168.39,0.7894521637086989%,52.381%,52.381%,100.0%,0.0%,0.8370712113277465%,47.619%,47.619%,100.0%,0.0%,zeros,local-local,1,0.1
317,0.11602592468261719,106,1,0.1,83,200,1000,1,1,5,845.596,784.6,-60.996,121.9,906.5,784.6,151.8,53.4,205.2,0.8072375911326806%,50.602%,50.602%,100.0%,0.0%,0.7590448200483432%,55.422%,55.422%,100.0%,0.0%,zeros,local-local,1,0.1
320,0.10402369499206543,107,1,0.1,84,200,1000,1,1,6,863.648,897.2,33.552,177.6,1074.8,897.2,190.3,62.95,253.25,0.8370712113277465%,47.619%,47.619%,100.0%,0.0%,0.7180235922801275%,59.524%,59.524%,100.0%,0.0%,zeros,local-local,1,0.1
323,0.08401846885681152,108,1,0.1,85,200,1000,1,1,5,881.907,479.0,-402.907,172.7,651.7,479.0,111.1,50.66,161.76,0.8662028639888109%,44.706%,44.706%,100.0%,0.0%,0.854438158106458%,45.882%,45.882%,100.0%,0.0%,zeros,local-local,1,0.1
324,0.07501578330993652,108,2,0.1,85,200,1000,1,1,4,881.907,907.0,25.093,193.3,1100.3,907.0,162.8,43.46,206.26,0.8426734522241051%,47.059%,47.059%,100.0%,0.0%,0.830908746341752%,48.235%,48.235%,100.0%,0.0%,zeros,local-local,1,0.1
322,0.08801937103271484,108,0,0.1,85,200,1000,1,1,5,881.907,2143.4,1261.493,162.5,2305.9,2143.4,295.9,52.38,348.28,0.8662028639888109%,44.706%,44.706%,100.0%,0.0%,0.8191440404593991%,49.412%,49.412%,100.0%,0.0%,zeros,local-local,1,0.1
321,0.11702704429626465,107,2,0.1,84,200,1000,1,1,8,863.648,1487.8,624.152,125.5,1613.3,1487.8,282.7,74.84,357.54,0.6942140684706036%,61.905%,61.905%,100.0%,0.0%,0.8370712113277465%,47.619%,47.619%,100.0%,0.0%,zeros,local-local,1,0.1
325,0.09702134132385254,109,0,0.1,86,200,1000,1,1,6,900.374,840.2,-60.174,161.2,1001.4,840.2,172.7,60.68,233.38,0.7434942456577575%,56.977%,56.977%,100.0%,0.0%,0.8597733154251994%,45.349%,45.349%,100.0%,0.0%,zeros,local-local,1,0.1
326,0.089019775390625,109,1,0.1,86,200,1000,1,1,5,900.374,880.4,-19.974,287.7,1168.1,880.4,193.6,56.52,250.12,0.8132616875182226%,50.0%,50.0%,100.0%,0.0%,0.964424478215897%,34.884%,34.884%,100.0%,0.0%,zeros,local-local,1,0.1
327,0.08601903915405273,109,2,0.1,86,200,1000,1,1,5,900.374,964.8,64.426,217.3,1182.1,964.8,193.6,54.01,247.61,0.964424478215897%,34.884%,34.884%,100.0%,0.0%,0.8132616875182226%,50.0%,50.0%,100.0%,0.0%,zeros,local-local,1,0.1
331,0.07301616668701172,111,0,0.1,87,200,1000,1,1,4,919.051,761.6,-157.451,137.9,899.5,761.6,145.2,43.92,189.12,0.8764800783228203%,43.678%,43.678%,100.0%,0.0%,0.8190088139550042%,49.425%,49.425%,100.0%,0.0%,zeros,local-local,1,0.1
328,0.10002279281616211,110,0,0.1,86,200,1000,1,1,6,900.374,840.2,-60.174,161.2,1001.4,840.2,172.7,60.68,233.38,0.7434942456577575%,56.977%,56.977%,100.0%,0.0%,0.8597733154251994%,45.349%,45.349%,100.0%,0.0%,zeros,local-local,1,0.1
329,0.09202098846435547,110,1,0.1,86,200,1000,1,1,5,900.374,880.4,-19.974,287.7,1168.1,880.4,193.6,56.52,250.12,0.8132616875182226%,50.0%,50.0%,100.0%,0.0%,0.964424478215897%,34.884%,34.884%,100.0%,0.0%,zeros,local-local,1,0.1
330,0.09002208709716797,110,2,0.1,86,200,1000,1,1,5,900.374,964.8,64.426,217.3,1182.1,964.8,193.6,54.01,247.61,0.964424478215897%,34.884%,34.884%,100.0%,0.0%,0.8132616875182226%,50.0%,50.0%,100.0%,0.0%,zeros,local-local,1,0.1
332,0.09202075004577637,111,1,0.1,87,200,1000,1,1,5,919.051,977.6,58.549,172.0,1149.6,977.6,189.2,54.7,243.9,0.8649858254492571%,44.828%,44.828%,100.0%,0.0%,0.8305030668285674%,48.276%,48.276%,100.0%,0.0%,zeros,local-local,1,0.1
333,0.07501697540283203,111,2,0.1,87,200,1000,1,1,4,919.051,902.8,-16.251,235.8,1138.6,902.8,190.3,44.03,234.33,0.8649858254492571%,44.828%,44.828%,100.0%,0.0%,0.8534915725756939%,45.977%,45.977%,100.0%,0.0%,zeros,local-local,1,0.1
334,0.08701825141906738,112,0,0.1,88,200,1000,1,1,5,937.938,815.6,-122.338,308.5,1124.1,815.6,174.9,58.42,233.32,0.8246253238818592%,48.864%,48.864%,100.0%,0.0%,0.79053441479095%,52.273%,52.273%,100.0%,0.0%,zeros,local-local,1,0.1
336,0.0890204906463623,112,2,0.1,88,200,1000,1,1,5,937.938,839.4,-98.538,342.0,1181.4,839.4,174.9,55.76,230.66,0.8700798693364046%,44.318%,44.318%,100.0%,0.0%,0.9496253238818592%,36.364%,36.364%,100.0%,0.0%,zeros,local-local,1,0.1
338,0.08801817893981934,113,1,0.1,89,200,1000,1,1,5,957.039,775.2,-181.839,205.1,980.3,775.2,166.1,53.55,219.65,0.8301156201024924%,48.315%,48.315%,100.0%,0.0%,0.7739358448215935%,53.933%,53.933%,100.0%,0.0%,zeros,local-local,1,0.1
337,0.09302091598510742,113,0,0.1,89,200,1000,1,1,5,957.039,917.0,-40.039,472.5,1389.5,917.0,214.5,52.94,267.44,0.8525875302148519%,46.067%,46.067%,100.0%,0.0%,0.8750594403272115%,43.82%,43.82%,100.0%,0.0%,zeros,local-local,1,0.1
335,0.11402559280395508,112,1,0.1,88,200,1000,1,1,7,937.938,1324.8,386.862,344.1,1668.9,1324.8,262.9,67.52,330.42,0.8473525966091319%,46.591%,46.591%,100.0%,0.0%,0.8814435057000409%,43.182%,43.182%,100.0%,0.0%,zeros,local-local,1,0.1
339,0.09102034568786621,113,2,0.1,89,200,1000,1,1,5,957.039,1308.6,351.561,221.0,1529.6,1308.6,242.0,52.21,294.21,0.8188796650463126%,49.438%,49.438%,100.0%,0.0%,0.8413515751586722%,47.191%,47.191%,100.0%,0.0%,zeros,local-local,1,0.1
340,0.08201861381530762,114,0,0.1,90,200,1000,1,1,4,976.353,856.8,-119.553,281.3,1138.1,856.8,179.3,43.54,222.84,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.835483909740445%,47.778%,47.778%,100.0%,0.0%,zeros,local-local,1,0.1
341,0.10302281379699707,114,1,0.1,90,200,1000,1,1,6,976.353,1149.8,173.447,369.8,1519.6,1149.8,237.6,61.77,299.37,0.7799283541848894%,53.333%,53.333%,100.0%,0.0%,0.8021505764071116%,51.111%,51.111%,100.0%,0.0%,zeros,local-local,1,0.1
342,0.09502124786376953,114,2,0.1,90,200,1000,1,1,5,976.353,859.0,-117.353,248.3,1107.3,859.0,190.3,53.96,244.26,0.7688172430737783%,54.444%,54.444%,100.0%,0.0%,0.8021505764071116%,51.111%,51.111%,100.0%,0.0%,zeros,local-local,1,0.1
343,0.07601690292358398,115,0,0.1,90,200,1000,1,1,4,976.353,856.8,-119.553,281.3,1138.1,856.8,179.3,43.54,222.84,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.835483909740445%,47.778%,47.778%,100.0%,0.0%,zeros,local-local,1,0.1
345,0.08101820945739746,115,2,0.1,90,200,1000,1,1,5,976.353,859.0,-117.353,248.3,1107.3,859.0,190.3,53.96,244.26,0.7688172430737783%,54.444%,54.444%,100.0%,0.0%,0.8021505764071116%,51.111%,51.111%,100.0%,0.0%,zeros,local-local,1,0.1
344,0.0980222225189209,115,1,0.1,90,200,1000,1,1,6,976.353,1149.8,173.447,369.8,1519.6,1149.8,237.6,61.77,299.37,0.7799283541848894%,53.333%,53.333%,100.0%,0.0%,0.8021505764071116%,51.111%,51.111%,100.0%,0.0%,zeros,local-local,1,0.1
348,0.08401989936828613,116,2,0.1,91,200,1000,1,1,5,995.884,771.6,-224.284,290.8,1062.4,771.6,169.4,55.55,224.95,0.7748001490566843%,53.846%,53.846%,100.0%,0.0%,0.8407342149907502%,47.253%,47.253%,100.0%,0.0%,zeros,local-local,1,0.1
347,0.09202075004577637,116,1,0.1,91,200,1000,1,1,5,995.884,574.6,-421.284,251.1,825.7,574.6,159.5,52.59,212.09,0.9176572919138271%,39.56%,39.56%,100.0%,0.0%,0.7308441051006402%,58.242%,58.242%,100.0%,0.0%,zeros,local-local,1,0.1
349,0.09102106094360352,117,0,0.1,92,200,1000,1,1,5,1015.631,1573.2,557.569,231.9,1805.1,1573.2,243.1,52.37,295.47,0.8567399483877879%,45.652%,45.652%,100.0%,0.0%,0.8676095136051792%,44.565%,44.565%,100.0%,0.0%,zeros,local-local,1,0.1
346,0.10202288627624512,116,0,0.1,91,200,1000,1,1,6,995.884,1347.8,351.916,284.4,1632.2,1347.8,242.0,62.87,304.87,0.8517232259797611%,46.154%,46.154%,100.0%,0.0%,0.8407342149907502%,47.253%,47.253%,100.0%,0.0%,zeros,local-local,1,0.1
351,0.09102082252502441,117,2,0.1,92,200,1000,1,1,5,1015.631,1433.2,417.569,383.1,1816.3,1433.2,246.4,54.0,300.4,0.7697834266486574%,54.348%,54.348%,100.0%,0.0%,0.7480442962138748%,56.522%,56.522%,100.0%,0.0%,zeros,local-local,1,0.1
350,0.0980222225189209,117,1,0.1,92,200,1000,1,1,6,1015.631,1394.8,379.169,133.4,1528.2,1394.8,257.4,60.41,317.81,0.8023921223008313%,51.087%,51.087%,100.0%,0.0%,0.7697834266486574%,54.348%,54.348%,100.0%,0.0%,zeros,local-local,1,0.1
352,0.10802435874938965,118,0,0.1,93,200,1000,1,1,7,1035.597,1862.8,827.203,235.3,2098.1,1862.8,331.1,66.62,397.72,0.7756272789160721%,53.763%,53.763%,100.0%,0.0%,0.7648745907440291%,54.839%,54.839%,100.0%,0.0%,zeros,local-local,1,0.1
356,0.08602023124694824,119,1,0.1,94,200,1000,1,1,5,1055.785,963.2,-92.585,301.0,1264.2,963.2,196.9,54.71,251.61,0.8238999853905631%,48.936%,48.936%,100.0%,0.0%,0.7600701981565205%,55.319%,55.319%,100.0%,0.0%,zeros,local-local,1,0.1
354,0.10302186012268066,118,2,0.1,93,200,1000,1,1,6,1035.597,885.4,-150.197,327.3,1212.7,885.4,199.1,58.98,258.08,0.8508960961203732%,46.237%,46.237%,100.0%,0.0%,0.8293907197762872%,48.387%,48.387%,100.0%,0.0%,zeros,local-local,1,0.1
355,0.10002255439758301,119,0,0.1,94,200,1000,1,1,5,1055.785,950.6,-105.185,131.8,1082.4,950.6,178.2,50.3,228.5,0.74943190028418%,56.383%,56.383%,100.0%,0.0%,0.8558148790075844%,45.745%,45.745%,100.0%,0.0%,zeros,local-local,1,0.1
357,0.09302067756652832,119,2,0.1,94,200,1000,1,1,5,1055.785,970.4,-85.385,498.4,1468.8,970.4,234.3,51.49,285.79,0.8558148790075844%,45.745%,45.745%,100.0%,0.0%,0.8345382832629035%,47.872%,47.872%,100.0%,0.0%,zeros,local-local,1,0.1
358,0.09702229499816895,120,0,0.1,94,200,1000,1,1,5,1055.785,950.6,-105.185,131.8,1082.4,950.6,178.2,50.3,228.5,0.74943190028418%,56.383%,56.383%,100.0%,0.0%,0.8558148790075844%,45.745%,45.745%,100.0%,0.0%,zeros,local-local,1,0.1
353,0.1270287036895752,118,1,0.1,93,200,1000,1,1,8,1035.597,2132.8,1097.203,312.6,2445.4,2132.8,377.3,73.09,450.39,0.8186380316042442%,49.462%,49.462%,100.0%,0.0%,0.8401434079483302%,47.312%,47.312%,100.0%,0.0%,zeros,local-local,1,0.1
360,0.08601880073547363,120,2,0.1,94,200,1000,1,1,5,1055.785,970.4,-85.385,498.4,1468.8,970.4,234.3,51.49,285.79,0.8558148790075844%,45.745%,45.745%,100.0%,0.0%,0.8345382832629035%,47.872%,47.872%,100.0%,0.0%,zeros,local-local,1,0.1
359,0.09402108192443848,120,1,0.1,94,200,1000,1,1,5,1055.785,963.2,-92.585,301.0,1264.2,963.2,196.9,54.71,251.61,0.8238999853905631%,48.936%,48.936%,100.0%,0.0%,0.7600701981565205%,55.319%,55.319%,100.0%,0.0%,zeros,local-local,1,0.1
361,0.09402132034301758,121,0,0.1,95,200,1000,1,1,5,1076.194,797.6,-278.594,251.8,1049.4,797.6,165.0,54.02,219.02,0.8290511612024332%,48.421%,48.421%,100.0%,0.0%,0.7869458980445384%,52.632%,52.632%,100.0%,0.0%,zeros,local-local,1,0.1
362,0.1090242862701416,121,1,0.1,95,200,1000,1,1,7,1076.194,1564.6,488.406,357.7,1922.3,1564.6,301.4,69.89,371.29,0.8185248454129594%,49.474%,49.474%,100.0%,0.0%,0.7553669506761174%,55.789%,55.789%,100.0%,0.0%,zeros,local-local,1,0.1
367,0.08301639556884766,123,0,0.1,97,200,1000,1,1,4,1117.686,699.2,-418.486,285.7,984.9,699.2,162.8,42.95,205.75,0.828725605043996%,48.454%,48.454%,100.0%,0.0%,0.9318183885491506%,38.144%,38.144%,100.0%,0.0%,zeros,local-local,1,0.1
363,0.11002492904663086,121,2,0.1,95,200,1000,1,1,6,1076.194,1403.0,326.806,224.3,1627.3,1403.0,250.8,61.9,312.7,0.8816827401498015%,43.158%,43.158%,100.0%,0.0%,0.765893266465591%,54.737%,54.737%,100.0%,0.0%,zeros,local-local,1,0.1
365,0.11002445220947266,122,1,0.1,96,200,1000,1,1,6,1096.827,1559.0,462.173,241.3,1800.3,1559.0,278.3,57.13,335.43,0.7299283541848894%,58.333%,58.333%,100.0%,0.0%,0.8757616875182227%,43.75%,43.75%,100.0%,0.0%,zeros,local-local,1,0.1
364,0.11402630805969238,122,0,0.1,96,200,1000,1,1,6,1096.827,1636.8,539.973,137.8,1774.6,1636.8,301.4,57.65,359.05,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,zeros,local-local,1,0.1
369,0.09001970291137695,123,2,0.1,97,200,1000,1,1,5,1117.686,1013.0,-104.686,410.0,1423.0,1013.0,199.1,50.78,249.88,0.8390348833945114%,47.423%,47.423%,100.0%,0.0%,0.7771792132914186%,53.608%,53.608%,100.0%,0.0%,zeros,local-local,1,0.1
368,0.10302329063415527,123,1,0.1,97,200,1000,1,1,5,1117.686,1783.4,665.714,193.0,1976.4,1783.4,261.8,52.52,314.32,0.8184163266934804%,49.485%,49.485%,100.0%,0.0%,0.8493441617450268%,46.392%,46.392%,100.0%,0.0%,zeros,local-local,1,0.1
366,0.12202763557434082,122,2,0.1,96,200,1000,1,1,7,1096.827,2436.2,1339.373,315.9,2752.1,2436.2,348.7,70.77,419.47,0.7924283541848894%,52.083%,52.083%,100.0%,0.0%,0.8340950208515561%,47.917%,47.917%,100.0%,0.0%,zeros,local-local,1,0.1
370,0.09102058410644531,124,0,0.1,98,200,1000,1,1,5,1138.773,808.2,-330.573,491.7,1299.9,808.2,202.4,53.4,255.8,0.8336698507835288%,47.959%,47.959%,100.0%,0.0%,0.7418331160896513%,57.143%,57.143%,100.0%,0.0%,zeros,local-local,1,0.1
375,0.08101844787597656,125,2,0.1,98,200,1000,1,1,5,1138.773,1775.0,636.227,345.7,2120.7,1775.0,268.4,53.79,322.19,0.7826494426202635%,53.061%,53.061%,100.0%,0.0%,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,zeros,local-local,1,0.1
373,0.08801960945129395,125,0,0.1,98,200,1000,1,1,5,1138.773,808.2,-330.573,491.7,1299.9,808.2,202.4,53.4,255.8,0.8336698507835288%,47.959%,47.959%,100.0%,0.0%,0.7418331160896513%,57.143%,57.143%,100.0%,0.0%,zeros,local-local,1,0.1
372,0.0960226058959961,124,2,0.1,98,200,1000,1,1,5,1138.773,1775.0,636.227,345.7,2120.7,1775.0,268.4,53.79,322.19,0.7826494426202635%,53.061%,53.061%,100.0%,0.0%,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,zeros,local-local,1,0.1
371,0.1140296459197998,124,1,0.1,98,200,1000,1,1,6,1138.773,1992.0,853.227,693.1,2685.1,1992.0,375.1,62.33,437.43,0.7826494426202635%,53.061%,53.061%,100.0%,0.0%,0.7112208711916921%,60.204%,60.204%,100.0%,0.0%,zeros,local-local,1,0.1
374,0.11302590370178223,125,1,0.1,98,200,1000,1,1,6,1138.773,1992.0,853.227,693.1,2685.1,1992.0,375.1,62.33,437.43,0.7826494426202635%,53.061%,53.061%,100.0%,0.0%,0.7112208711916921%,60.204%,60.204%,100.0%,0.0%,zeros,local-local,1,0.1
378,0.10002255439758301,126,2,0.1,99,200,1000,1,1,5,1160.089,552.6,-607.489,147.3,699.9,552.6,122.1,52.56,174.66,0.7880091622656974%,52.525%,52.525%,100.0%,0.0%,0.7779081521646873%,53.535%,53.535%,100.0%,0.0%,zeros,local-local,1,0.1
376,0.11402559280395508,126,0,0.1,99,200,1000,1,1,6,1160.089,1609.2,449.111,316.6,1925.8,1609.2,298.1,59.87,357.97,0.8284132026697378%,48.485%,48.485%,100.0%,0.0%,0.7779081521646873%,53.535%,53.535%,100.0%,0.0%,zeros,local-local,1,0.1
377,0.11302590370178223,126,1,0.1,99,200,1000,1,1,6,1160.089,1207.0,46.911,260.1,1467.1,1207.0,258.5,59.22,317.72,0.8183121925687278%,49.495%,49.495%,100.0%,0.0%,0.7981101723667076%,51.515%,51.515%,100.0%,0.0%,zeros,local-local,1,0.1
379,0.1070241928100586,127,0,0.1,100,200,1000,1,1,6,1181.636,1456.0,274.364,607.5,2063.5,1456.0,295.9,59.42,355.32,0.8232616875182227%,49.0%,49.0%,100.0%,0.0%,0.8432616875182226%,47.0%,47.0%,100.0%,0.0%,zeros,local-local,1,0.1
380,0.0890188217163086,127,1,0.1,100,200,1000,1,1,5,1181.636,1164.6,-17.036,537.6,1702.2,1164.6,245.3,54.59,299.89,0.8532616875182226%,46.0%,46.0%,100.0%,0.0%,0.7832616875182227%,53.0%,53.0%,100.0%,0.0%,zeros,local-local,1,0.1
382,0.10702395439147949,128,0,0.1,101,200,1000,1,1,6,1203.416,2102.2,898.784,314.8,2417.0,2102.2,337.7,57.24,394.94,0.8875191132607969%,42.574%,42.574%,100.0%,0.0%,0.7588062419736682%,55.446%,55.446%,100.0%,0.0%,zeros,local-local,1,0.1
381,0.12602829933166504,127,2,0.1,100,200,1000,1,1,7,1181.636,1359.6,177.964,310.0,1669.6,1359.6,280.5,67.28,347.78,0.8632616875182226%,45.0%,45.0%,100.0%,0.0%,0.7632616875182227%,55.0%,55.0%,100.0%,0.0%,zeros,local-local,1,0.1
383,0.11402606964111328,128,1,0.1,101,200,1000,1,1,6,1203.416,2374.0,1170.584,234.6,2608.6,2374.0,339.9,62.53,402.43,0.8083111924687177%,50.495%,50.495%,100.0%,0.0%,0.7390042617756484%,57.426%,57.426%,100.0%,0.0%,zeros,local-local,1,0.1
385,0.10102343559265137,129,0,0.1,102,200,1000,1,1,5,1225.431,1076.4,-149.031,218.4,1294.8,1076.4,209.0,53.66,262.66,0.9113009032044971%,40.196%,40.196%,100.0%,0.0%,0.8034577659495952%,50.98%,50.98%,100.0%,0.0%,zeros,local-local,1,0.1
388,0.09902238845825195,130,0,0.1,102,200,1000,1,1,5,1225.431,1076.4,-149.031,218.4,1294.8,1076.4,209.0,53.66,262.66,0.9113009032044971%,40.196%,40.196%,100.0%,0.0%,0.8034577659495952%,50.98%,50.98%,100.0%,0.0%,zeros,local-local,1,0.1
386,0.12202763557434082,129,1,0.1,102,200,1000,1,1,7,1225.431,2019.2,793.769,230.6,2249.8,2019.2,334.4,67.2,401.6,0.8720852169299873%,44.118%,44.118%,100.0%,0.0%,0.8818891384986148%,43.137%,43.137%,100.0%,0.0%,zeros,local-local,1,0.1
387,0.11402559280395508,129,2,0.1,102,200,1000,1,1,6,1225.431,1247.0,21.569,546.4,1793.4,1247.0,270.6,62.63,333.23,0.8524773737927325%,46.078%,46.078%,100.0%,0.0%,0.6760067855574383%,63.725%,63.725%,100.0%,0.0%,zeros,local-local,1,0.1
384,0.13402938842773438,128,2,0.1,101,200,1000,1,1,8,1203.416,2120.8,917.384,152.8,2273.6,2120.8,337.7,75.39,413.09,0.7390042617756484%,57.426%,57.426%,100.0%,0.0%,0.8281131726667375%,48.515%,48.515%,100.0%,0.0%,zeros,local-local,1,0.1
389,0.11902713775634766,130,1,0.1,102,200,1000,1,1,7,1225.431,2019.2,793.769,230.6,2249.8,2019.2,334.4,67.2,401.6,0.8720852169299873%,44.118%,44.118%,100.0%,0.0%,0.8818891384986148%,43.137%,43.137%,100.0%,0.0%,zeros,local-local,1,0.1
390,0.10802292823791504,130,2,0.1,102,200,1000,1,1,6,1225.431,1247.0,21.569,546.4,1793.4,1247.0,270.6,62.63,333.23,0.8524773737927325%,46.078%,46.078%,100.0%,0.0%,0.6760067855574383%,63.725%,63.725%,100.0%,0.0%,zeros,local-local,1,0.1
393,0.0980222225189209,131,2,0.1,103,200,1000,1,1,5,1247.683,1670.8,423.117,406.4,2077.2,1670.8,284.9,52.05,336.95,0.8084073185861838%,50.485%,50.485%,100.0%,0.0%,0.7986985807221061%,51.456%,51.456%,100.0%,0.0%,zeros,local-local,1,0.1
392,0.10202312469482422,131,1,0.1,103,200,1000,1,1,5,1247.683,1062.2,-185.483,374.5,1436.7,1062.2,210.1,53.72,263.82,0.7695723671298731%,54.369%,54.369%,100.0%,0.0%,0.9152034350910382%,39.806%,39.806%,100.0%,0.0%,zeros,local-local,1,0.1
391,0.12602829933166504,131,0,0.1,103,200,1000,1,1,7,1247.683,3395.2,2147.517,168.4,3563.6,3395.2,389.4,65.14,454.54,0.8860772214988051%,42.718%,42.718%,100.0%,0.0%,0.8278247943143391%,48.544%,48.544%,100.0%,0.0%,zeros,local-local,1,0.1
394,0.11202478408813477,132,0,0.1,104,200,1000,1,1,6,1270.174,1453.6,183.426,403.9,1857.5,1453.6,261.8,62.59,324.39,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7940309182874535%,51.923%,51.923%,100.0%,0.0%,zeros,local-local,1,0.1
395,0.11002540588378906,132,1,0.1,104,200,1000,1,1,6,1270.174,1989.4,719.226,420.6,2410.0,1989.4,328.9,62.33,391.23,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7363386105951458%,57.692%,57.692%,100.0%,0.0%,zeros,local-local,1,0.1
397,0.11602616310119629,133,0,0.1,105,200,1000,1,1,6,1292.906,1281.6,-11.306,449.5,1731.1,1281.6,245.3,66.65,311.95,0.7704045446610799%,54.286%,54.286%,100.0%,0.0%,0.7894521637086989%,52.381%,52.381%,100.0%,0.0%,zeros,local-local,1,0.1
396,0.16403722763061523,132,2,0.1,104,200,1000,1,1,11,1270.174,3432.6,2162.426,236.4,3669.0,3432.6,499.4,105.72,605.12,0.8228770721336074%,49.038%,49.038%,100.0%,0.0%,0.707492456748992%,60.577%,60.577%,100.0%,0.0%,zeros,local-local,1,0.1
398,0.11502575874328613,133,1,0.1,105,200,1000,1,1,6,1292.906,1029.2,-263.706,549.5,1578.7,1029.2,242.0,62.91,304.91,0.7704045446610799%,54.286%,54.286%,100.0%,0.0%,0.8561188303753655%,45.714%,45.714%,100.0%,0.0%,zeros,local-local,1,0.1
399,0.12102746963500977,133,2,0.1,105,200,1000,1,1,7,1292.906,1216.0,-76.906,403.1,1619.1,1216.0,266.2,68.59,334.79,0.827547401803937%,48.571%,48.571%,100.0%,0.0%,0.808499782756318%,50.476%,50.476%,100.0%,0.0%,zeros,local-local,1,0.1
401,0.11602616310119629,134,1,0.1,106,200,1000,1,1,6,1315.88,1951.4,635.52,412.9,2364.3,1951.4,311.3,59.94,371.24,0.8509975365748265%,46.226%,46.226%,100.0%,0.0%,0.8038277252540718%,50.943%,50.943%,100.0%,0.0%,zeros,local-local,1,0.1
402,0.11302542686462402,134,2,0.1,106,200,1000,1,1,6,1315.88,2595.0,1279.12,223.1,2818.1,2595.0,342.1,58.95,401.05,0.766091876197468%,54.717%,54.717%,100.0%,0.0%,0.766091876197468%,54.717%,54.717%,100.0%,0.0%,zeros,local-local,1,0.1
400,0.13503050804138184,134,0,0.1,106,200,1000,1,1,8,1315.88,3355.0,2039.12,307.4,3662.4,3355.0,426.8,75.23,502.03,0.8604314988389774%,45.283%,45.283%,100.0%,0.0%,0.766091876197468%,54.717%,54.717%,100.0%,0.0%,zeros,local-local,1,0.1
404,0.11302542686462402,135,1,0.1,106,200,1000,1,1,6,1315.88,1951.4,635.52,412.9,2364.3,1951.4,311.3,59.94,371.24,0.8509975365748265%,46.226%,46.226%,100.0%,0.0%,0.8038277252540718%,50.943%,50.943%,100.0%,0.0%,zeros,local-local,1,0.1
405,0.11502599716186523,135,2,0.1,106,200,1000,1,1,6,1315.88,2595.0,1279.12,223.1,2818.1,2595.0,342.1,58.95,401.05,0.766091876197468%,54.717%,54.717%,100.0%,0.0%,0.766091876197468%,54.717%,54.717%,100.0%,0.0%,zeros,local-local,1,0.1
