,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory,Optimal threshold,Decay rate of transient memory,number of consolidations,mean consolidation size
3046,0.23205280303955078,16,61,0.5,100,100,5000,1,1,15,1772.454,3004.0,1231.546,0.0,3004.0,247.0,536.6,783.6,0.6931471805599453%,46.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.04081632653061224
3045,0.300067663192749,16,60,0.5,100,100,5000,1,1,19,1772.454,3286.0,1513.546,0.0,3286.0,276.0,464.8,740.8,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.11
3047,0.2940659523010254,16,62,0.5,100,100,5000,1,1,19,1772.454,3138.0,1365.546,0.0,3138.0,229.0,651.0,880.0,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.52
3044,0.38808751106262207,16,59,0.5,100,100,5000,1,1,26,1772.454,3893.0,2120.546,0.0,3893.0,303.0,497.2,800.2,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.08465608465608465
3049,0.1800403594970703,16,64,0.5,100,100,5000,1,1,10,1772.454,1865.0,92.546,0.0,1865.0,170.5,272.2,442.7,0.6931471805599453%,46.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.34444444444444444
3051,0.23705291748046875,16,66,0.5,100,100,5000,1,1,14,1772.454,2489.0,716.546,0.0,2489.0,202.5,427.4,629.9,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,1.1170212765957446
3048,0.32607173919677734,16,63,0.5,100,100,5000,1,1,20,1772.454,3412.0,1639.546,0.0,3412.0,289.0,533.5,822.5,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,54.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.21764705882352942
3043,0.5011129379272461,16,58,0.5,100,100,5000,1,1,33,1772.454,4710.0,2937.546,0.0,4710.0,327.0,732.2,1059.2,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.5803108808290155
3052,0.2620582580566406,16,67,0.5,100,100,5000,1,1,16,1772.454,2534.0,761.546,0.0,2534.0,194.5,492.1,686.6,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.22
3050,0.30206775665283203,16,65,0.5,100,100,5000,1,1,19,1772.454,3023.0,1250.546,0.0,3023.0,216.0,639.7,855.7,0.6931471805599453%,56.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.47
3053,0.21704888343811035,16,68,0.5,100,100,5000,1,1,13,1772.454,2275.0,502.546,0.0,2275.0,191.5,384.9,576.4,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,45.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.73
3054,0.2050457000732422,16,69,0.5,100,100,5000,1,1,12,1772.454,1908.0,135.546,0.0,1908.0,154.0,308.1,462.1,0.6931471805599453%,38.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.6292134831460674
3056,0.1890425682067871,16,71,0.5,100,100,5000,1,1,11,1772.454,2102.0,329.546,0.0,2102.0,183.0,315.8,498.8,0.6931471805599453%,44.0%,0%,0.0%,100.0%,0.6931471805599453%,45.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.66
3055,0.2450554370880127,16,70,0.5,100,100,5000,1,1,15,1772.454,2431.0,658.546,0.0,2431.0,223.0,305.7,528.7,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.0
3057,0.17103862762451172,16,72,0.5,100,100,5000,1,1,10,1772.454,1896.0,123.546,0.0,1896.0,169.0,266.3,435.3,0.6931471805599453%,59.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.31
3059,0.17703962326049805,16,74,0.5,100,100,5000,1,1,10,1772.454,1919.0,146.546,0.0,1919.0,168.5,263.1,431.6,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,62.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.6195652173913043
3062,0.1780397891998291,16,77,0.5,100,100,5000,1,1,10,1772.454,1775.0,2.546,0.0,1775.0,159.5,249.5,409.0,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.27
3060,0.24405479431152344,16,75,0.5,100,100,5000,1,1,14,1772.454,2425.0,652.546,0.0,2425.0,190.0,422.4,612.4,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.0
3061,0.23305249214172363,16,76,0.5,100,100,5000,1,1,14,1772.454,2387.0,614.546,0.0,2387.0,195.5,427.5,623.0,0.6931471805599453%,44.0%,0%,0.0%,100.0%,0.6931471805599453%,44.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.14
3058,0.2870657444000244,16,73,0.5,100,100,5000,1,1,17,1772.454,3069.0,1296.546,0.0,3069.0,260.0,342.8,602.8,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.510989010989011
3065,0.1780400276184082,16,80,0.5,100,100,5000,1,1,10,1772.454,1835.0,62.546,0.0,1835.0,162.5,245.3,407.8,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.13978494623655913
3067,0.15003395080566406,16,82,0.5,100,100,5000,1,1,9,1772.454,1990.0,217.546,0.0,1990.0,184.0,247.3,431.3,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,55.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.0
3063,0.3070693016052246,16,78,0.5,100,100,5000,1,1,20,1772.454,3114.0,1341.546,0.0,3114.0,265.5,380.6,646.1,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.17341040462427745
3068,0.19104290008544922,16,83,0.5,100,100,5000,1,1,12,1772.454,2347.0,574.546,0.0,2347.0,195.0,351.9,546.9,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,48.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.6666666666666666
3066,0.26805973052978516,16,81,0.5,100,100,5000,1,1,19,1772.454,3424.0,1651.546,0.0,3424.0,297.5,403.9,701.4,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,44.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.43
3069,0.1760392189025879,16,84,0.5,100,100,5000,1,1,11,1772.454,1795.0,22.546,0.0,1795.0,157.0,280.3,437.3,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.2
3070,0.2090470790863037,16,85,0.5,100,100,5000,1,1,13,1772.454,2390.0,617.546,0.0,2390.0,201.5,417.3,618.8,0.6931471805599453%,57.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,1.09
3064,0.40009045600891113,16,79,0.5,100,100,5000,1,1,27,1772.454,4036.0,2263.546,0.0,4036.0,297.0,545.5,842.5,0.6931471805599453%,55.0%,0%,0.0%,100.0%,0.6931471805599453%,57.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.3817204301075269
3071,0.2430553436279297,16,86,0.5,100,100,5000,1,1,15,1772.454,2517.0,744.546,0.0,2517.0,232.5,367.2,599.7,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.04375
3074,0.20404624938964844,16,89,0.5,100,100,5000,1,1,13,1772.454,2605.0,832.546,0.0,2605.0,214.5,420.0,634.5,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,44.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.4891304347826087
3072,0.24605441093444824,16,87,0.5,100,100,5000,1,1,16,1772.454,2821.0,1048.546,0.0,2821.0,247.0,330.0,577.0,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,38.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.9401197604790419
3075,0.14203238487243652,16,90,0.5,100,100,5000,1,1,8,1772.454,1614.0,-158.454,0.0,1614.0,155.5,193.0,348.5,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.12087912087912088
3073,0.23905301094055176,16,88,0.5,100,100,5000,1,1,15,1772.454,2619.0,846.546,0.0,2619.0,212.0,484.7,696.7,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,59.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.14736842105263157
3076,0.19304251670837402,16,91,0.5,100,100,5000,1,1,12,1772.454,2287.0,514.546,0.0,2287.0,196.5,360.5,557.0,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,60.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.4673913043478261
3077,0.20404529571533203,16,92,0.5,100,100,5000,1,1,13,1772.454,2038.0,265.546,0.0,2038.0,167.5,363.2,530.7,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.37
3078,0.2600581645965576,16,93,0.5,100,100,5000,1,1,17,1772.454,2536.0,763.546,0.0,2536.0,196.5,553.3,749.8,0.6931471805599453%,57.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.053763440860215055
3079,0.2580583095550537,16,94,0.5,100,100,5000,1,1,17,1772.454,2511.0,738.546,0.0,2511.0,200.0,548.5,748.5,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.58
3080,0.24305391311645508,16,95,0.5,100,100,5000,1,1,15,1772.454,2812.0,1039.546,0.0,2812.0,227.5,515.6,743.1,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,44.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.12
3081,0.19004201889038086,16,96,0.5,100,100,5000,1,1,11,1772.454,1900.0,127.546,0.0,1900.0,169.0,301.7,470.7,0.6931471805599453%,46.0%,0%,0.0%,100.0%,0.6931471805599453%,37.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-1.0344827586206897
3082,0.1910414695739746,16,97,0.5,100,100,5000,1,1,11,1772.454,2194.0,421.546,0.0,2194.0,195.5,324.0,519.5,0.6931471805599453%,32.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.61
3083,0.21104717254638672,16,98,0.5,100,100,5000,1,1,13,1772.454,2359.0,586.546,0.0,2359.0,232.5,240.4,472.9,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,55.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.335
3086,0.20104479789733887,16,101,0.5,100,100,5000,1,1,13,1772.454,2334.0,561.546,0.0,2334.0,193.0,392.5,585.5,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.1702127659574468
3085,0.24905633926391602,16,100,0.5,100,100,5000,1,1,16,1772.454,2807.0,1034.546,0.0,2807.0,256.0,304.0,560.0,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.12568306010928962
3084,0.30206751823425293,16,99,0.5,100,100,5000,1,1,20,1772.454,3260.0,1487.546,0.0,3260.0,271.5,409.7,681.2,0.6931471805599453%,55.0%,0%,0.0%,100.0%,0.6931471805599453%,44.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.075
3088,0.2140491008758545,16,103,0.5,100,100,5000,1,1,13,1772.454,2169.0,396.546,0.0,2169.0,187.5,392.9,580.4,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.17894736842105263
3087,0.2250511646270752,16,102,0.5,100,100,5000,1,1,15,1772.454,2618.0,845.546,0.0,2618.0,208.0,474.6,682.6,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.05
3092,0.17303800582885742,16,107,0.5,100,100,5000,1,1,10,1772.454,1879.0,106.546,0.0,1879.0,161.0,245.7,406.7,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,45.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.27
3090,0.22305059432983398,16,105,0.5,100,100,5000,1,1,15,1772.454,2322.0,549.546,0.0,2322.0,188.0,456.7,644.7,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.25806451612903225
3089,0.23105239868164062,16,104,0.5,100,100,5000,1,1,15,1772.454,2780.0,1007.546,0.0,2780.0,221.5,521.4,742.9,0.6931471805599453%,44.0%,0%,0.0%,100.0%,0.6931471805599453%,57.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,1.1894736842105262
3091,0.2290515899658203,16,106,0.5,100,100,5000,1,1,14,1772.454,2377.0,604.546,0.0,2377.0,189.0,410.4,599.4,0.6931471805599453%,54.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.22
3093,0.20204496383666992,16,108,0.5,100,100,5000,1,1,13,1772.454,2317.0,544.546,0.0,2317.0,190.0,390.9,580.9,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.25806451612903225
3095,0.1980433464050293,16,110,0.5,100,100,5000,1,1,13,1772.454,2598.0,825.546,0.0,2598.0,253.5,244.2,497.7,0.6931471805599453%,54.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.025
3094,0.2650609016418457,16,109,0.5,100,100,5000,1,1,18,1772.454,3032.0,1259.546,0.0,3032.0,263.5,525.2,788.7,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,54.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.16049382716049382
3097,0.18504118919372559,16,112,0.5,100,100,5000,1,1,11,1772.454,2237.0,464.546,0.0,2237.0,192.0,320.1,512.1,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,42.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.5869565217391305
3098,0.19304394721984863,16,113,0.5,100,100,5000,1,1,12,1772.454,2095.0,322.546,0.0,2095.0,174.5,332.8,507.3,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.85
3096,0.21204781532287598,16,111,0.5,100,100,5000,1,1,13,1772.454,2205.0,432.546,0.0,2205.0,177.5,372.2,549.7,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.17857142857142858
3099,0.2430553436279297,16,114,0.5,100,100,5000,1,1,15,1772.454,2596.0,823.546,0.0,2596.0,199.0,453.2,652.2,0.6931471805599453%,42.0%,0%,0.0%,100.0%,0.6931471805599453%,54.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.05
3100,0.2760622501373291,16,115,0.5,100,100,5000,1,1,17,1772.454,2830.0,1057.546,0.0,2830.0,251.0,414.6,665.6,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,55.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.011904761904761904
3101,0.2890655994415283,16,116,0.5,100,100,5000,1,1,18,1772.454,3124.0,1351.546,0.0,3124.0,257.0,332.7,589.7,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.34782608695652173
3103,0.2360520362854004,16,118,0.5,100,100,5000,1,1,13,1772.454,2326.0,553.546,0.0,2326.0,231.5,275.7,507.2,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.04
3102,0.2610585689544678,16,117,0.5,100,100,5000,1,1,15,1772.454,2369.0,596.546,0.0,2369.0,210.5,335.3,545.8,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,43.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.13
3105,0.20504546165466309,16,120,0.5,100,100,5000,1,1,11,1772.454,2026.0,253.546,0.0,2026.0,179.5,308.7,488.2,0.6931471805599453%,37.0%,0%,0.0%,100.0%,0.6931471805599453%,48.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.49
3106,0.24305462837219238,16,121,0.5,100,100,5000,1,1,14,1772.454,2550.0,777.546,0.0,2550.0,203.5,448.6,652.1,0.6931471805599453%,42.0%,0%,0.0%,100.0%,0.6931471805599453%,57.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-1.04
3104,0.29006528854370117,16,119,0.5,100,100,5000,1,1,18,1772.454,2820.0,1047.546,0.0,2820.0,206.5,593.7,800.2,0.6931471805599453%,54.0%,0%,0.0%,100.0%,0.6931471805599453%,44.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.5340909090909091
3108,0.20604658126831055,16,123,0.5,100,100,5000,1,1,12,1772.454,2292.0,519.546,0.0,2292.0,193.5,348.6,542.1,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.8
3107,0.2830631732940674,16,122,0.5,100,100,5000,1,1,17,1772.454,2689.0,916.546,0.0,2689.0,205.5,555.9,761.4,0.6931471805599453%,46.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.46
3111,0.18404126167297363,16,126,0.5,100,100,5000,1,1,10,1772.454,1913.0,140.546,0.0,1913.0,168.5,256.3,424.8,0.6931471805599453%,55.0%,0%,0.0%,100.0%,0.6931471805599453%,43.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.93
3110,0.27606201171875,16,125,0.5,100,100,5000,1,1,16,1772.454,3016.0,1243.546,0.0,3016.0,277.5,384.4,661.9,0.6931471805599453%,44.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.09497206703910614
3112,0.2780632972717285,16,127,0.5,100,100,5000,1,1,16,1772.454,3115.0,1342.546,0.0,3115.0,275.0,324.4,599.4,0.6931471805599453%,55.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.08
3113,0.267059326171875,16,128,0.5,100,100,5000,1,1,16,1772.454,2466.0,693.546,0.0,2466.0,201.5,525.1,726.6,0.6931471805599453%,46.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.12
3109,0.3740837574005127,16,124,0.5,100,100,5000,1,1,22,1772.454,3402.0,1629.546,0.0,3402.0,267.0,403.8,670.8,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,54.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.3
3114,0.2600593566894531,16,129,0.5,100,100,5000,1,1,16,1772.454,2906.0,1133.546,0.0,2906.0,261.0,302.9,563.9,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.16766467065868262
3116,0.23005104064941406,16,131,0.5,100,100,5000,1,1,13,1772.454,2244.0,471.546,0.0,2244.0,182.0,361.5,543.5,0.6931471805599453%,54.0%,0%,0.0%,100.0%,0.6931471805599453%,39.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.1797752808988764
3115,0.2650601863861084,16,130,0.5,100,100,5000,1,1,17,1772.454,2508.0,735.546,0.0,2508.0,196.0,536.3,732.3,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,54.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.02
3119,0.16803789138793945,16,134,0.5,100,100,5000,1,1,10,1772.454,1823.0,50.546,0.0,1823.0,164.0,263.6,427.6,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.3146067415730337
3118,0.274061918258667,16,133,0.5,100,100,5000,1,1,17,1772.454,2582.0,809.546,0.0,2582.0,196.0,513.3,709.3,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.17582417582417584
3120,0.187042236328125,16,135,0.5,100,100,5000,1,1,11,1772.454,1973.0,200.546,0.0,1973.0,174.5,302.6,477.1,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.8681318681318682
3122,0.17703986167907715,16,137,0.5,100,100,5000,1,1,11,1772.454,2155.0,382.546,0.0,2155.0,183.5,314.0,497.5,0.6931471805599453%,44.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.07446808510638298
3121,0.19325804710388184,16,136,0.5,100,100,5000,1,1,11,1772.454,2178.0,405.546,0.0,2178.0,188.0,316.5,504.5,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,44.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.28
3117,0.37729907035827637,16,132,0.5,100,100,5000,1,1,24,1772.454,3601.0,1828.546,0.0,3601.0,283.5,459.8,743.3,0.6931471805599453%,55.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,0.08620689655172414
3123,0.17125320434570312,16,138,0.5,100,100,5000,1,1,10,1772.454,2111.0,338.546,0.0,2111.0,188.0,282.7,470.7,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.05
3125,0.2502708435058594,16,140,0.5,100,100,5000,1,1,16,1772.454,2617.0,844.546,0.0,2617.0,206.0,534.8,740.8,0.6931471805599453%,42.0%,0%,0.0%,100.0%,0.6931471805599453%,54.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.3409090909090909
3124,0.2782771587371826,16,139,0.5,100,100,5000,1,1,19,1772.454,3264.0,1491.546,0.0,3264.0,271.5,613.9,885.4,0.6931471805599453%,58.0%,0%,0.0%,100.0%,0.6931471805599453%,58.0%,0%,0.0%,100.0%,zeros,local-global,15.384615384615383,0.1,1.4851485148514851,0,3,-0.305
