,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended by simulations for maintenance (before thr),Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory,Optimal threshold,Decay rate of transient memory,number of consolidations,mean consolidation size,number of memory types
80,0.46610522270202637,16,4,1,250,250,1000,1,1,12,7006.239,16320.805,9314.566,0.0,16320.805,10400.002,3989.115,1010.826002240181,14389.117,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,6.061454545454547,1,0.3793773435003555,0.002,3,-0.05650040094375458,2
77,0.6501474380493164,16,1,1,250,250,1000,1,1,17,7006.239,21426.116,14419.877,0.0,21426.116,15462.608,4175.0,1314.778002858162,19637.608,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,6.061454545454547,1,0.3793773435003555,0.002,3,0.059233997289244715,2
74,1.0422358512878418,15,3,1,250,250,1000,1,1,27,7006.239,24911.494,17905.255,0.0,24911.494,16069.014,6629.349,2820.664084307807,22698.363,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,5.657424242424243,1,0.3793773435003555,0.002,3,-0.05287947909953118,2
81,0.5831308364868164,17,0,1,250,250,1000,1,1,15,7006.239,17302.025,10295.786,0.0,17302.025,12116.121,4160.916,1179.8860014677048,16277.037,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,6.4654848484848495,1,0.3793773435003555,0.002,3,-0.03747018519169908,2
85,0.43509817123413086,17,4,1,250,250,1000,1,1,12,7006.239,16320.805,9314.566,0.0,16320.805,10400.002,3989.115,1010.826002240181,14389.117,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,6.4654848484848495,1,0.3793773435003555,0.002,3,-0.05650040094375458,2
83,0.501112699508667,17,2,1,250,250,1000,1,1,13,7006.239,15564.462,8558.223,0.0,15564.462,10006.027,3984.53,990.8880134416465,13990.557,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,6.4654848484848495,1,0.3793773435003555,0.002,3,-0.017400191772894126,2
79,0.8591940402984619,16,3,1,250,250,1000,1,1,22,7006.239,23846.85,16840.611,0.0,23846.85,17282.739,5799.65,1334.7620310474351,23082.389,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,6.061454545454547,1,0.3793773435003555,0.002,3,-0.041594495594655174,2
82,0.6681513786315918,17,1,1,250,250,1000,1,1,17,7006.239,21426.116,14419.877,0.0,21426.116,15462.608,4175.0,1314.778002858162,19637.608,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,6.4654848484848495,1,0.3793773435003555,0.002,3,0.059233997289244715,2
86,0.5611271858215332,18,0,1,250,250,1000,1,1,15,7006.239,17302.025,10295.786,0.0,17302.025,12116.121,4160.916,1179.8860014677048,16277.037,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,6.869515151515152,1,0.3793773435003555,0.002,3,-0.03747018519169908,2
87,0.670151948928833,18,1,1,250,250,1000,1,1,17,7006.239,21426.116,14419.877,0.0,21426.116,15462.608,4175.0,1314.778002858162,19637.608,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,6.869515151515152,1,0.3793773435003555,0.002,3,0.059233997289244715,2
88,0.48610925674438477,18,2,1,250,250,1000,1,1,13,7006.239,15564.462,8558.223,0.0,15564.462,10006.027,3984.53,990.8880134416465,13990.557,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,6.869515151515152,1,0.3793773435003555,0.002,3,-0.017400191772894126,2
84,0.8451917171478271,17,3,1,250,250,1000,1,1,22,7006.239,23846.85,16840.611,0.0,23846.85,17282.739,5799.65,1334.7620310474351,23082.389,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,6.4654848484848495,1,0.3793773435003555,0.002,3,-0.041594495594655174,2
90,0.46410465240478516,18,4,1,250,250,1000,1,1,12,7006.239,16320.805,9314.566,0.0,16320.805,10400.002,3989.115,1010.826002240181,14389.117,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,6.869515151515152,1,0.3793773435003555,0.002,3,-0.05650040094375458,2
93,0.5271196365356445,19,2,1,250,250,1000,1,1,14,7006.239,16928.02,9921.781,0.0,16928.02,10810.8,4443.328,626.8680016994476,15254.128,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,7.273545454545456,1,0.3793773435003555,0.002,3,-0.0018225370938521946,2
91,0.584132194519043,19,0,1,250,250,1000,1,1,15,7006.239,16990.806,9984.567,0.0,16990.806,10349.922,4315.188,901.8700416566691,14665.11,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,7.273545454545456,1,0.3793773435003555,0.002,3,0.022125910416064515,2
89,0.8541934490203857,18,3,1,250,250,1000,1,1,22,7006.239,23846.85,16840.611,0.0,23846.85,17282.739,5799.65,1334.7620310474351,23082.389,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,6.869515151515152,1,0.3793773435003555,0.002,3,-0.041594495594655174,2
92,0.7371659278869629,19,1,1,250,250,1000,1,1,19,7006.239,22099.951,15093.712,0.0,22099.951,15777.808,5800.799,765.8400020599365,21578.607,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,7.273545454545456,1,0.3793773435003555,0.002,3,0.04515995526229245,2
95,0.4481010437011719,19,4,1,250,250,1000,1,1,12,7006.239,15678.1,8671.861,0.0,15678.1,9378.892,3025.0,679.8620017766953,12403.892,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,7.273545454545456,1,0.3793773435003555,0.002,3,-0.03625116775804591,2
96,0.5921337604522705,20,0,1,250,250,1000,1,1,15,7006.239,16990.806,9984.567,0.0,16990.806,10349.922,4315.188,901.8700416566691,14665.11,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,7.677575757575759,1,0.3793773435003555,0.002,3,0.022125910416064515,2
98,0.5521252155303955,20,2,1,250,250,1000,1,1,14,7006.239,16928.02,9921.781,0.0,16928.02,10810.8,4443.328,626.8680016994476,15254.128,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,7.677575757575759,1,0.3793773435003555,0.002,3,-0.0018225370938521946,2
100,0.4631044864654541,20,4,1,250,250,1000,1,1,12,7006.239,15678.1,8671.861,0.0,15678.1,9378.892,3025.0,679.8620017766953,12403.892,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,7.677575757575759,1,0.3793773435003555,0.002,3,-0.03625116775804591,2
94,0.85819411277771,19,3,1,250,250,1000,1,1,22,7006.239,25279.067,18272.828,0.0,25279.067,16411.321,7932.418,799.7460992356786,24343.739,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,7.273545454545456,1,0.3793773435003555,0.002,3,-0.04800431738366385,2
97,0.759171724319458,20,1,1,250,250,1000,1,1,19,7006.239,22099.951,15093.712,0.0,22099.951,15777.808,5800.799,765.8400020599365,21578.607,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,7.677575757575759,1,0.3793773435003555,0.002,3,0.04515995526229245,2
103,0.5151162147521973,21,2,1,250,250,1000,1,1,13,7006.239,15541.722,8535.483,0.0,15541.722,9736.792,4928.944,431.9240089782638,14665.736,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,8.081606060606061,1,0.3793773435003555,0.002,3,0.0020795766630009463,2
101,0.5921337604522705,21,0,1,250,250,1000,1,1,15,7006.239,18811.137,11804.898,0.0,18811.137,12415.835,6335.379,530.8460339818649,18751.214,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,8.081606060606061,1,0.3793773435003555,0.002,3,0.03640148336463373,2
99,0.8781988620758057,20,3,1,250,250,1000,1,1,22,7006.239,25279.067,18272.828,0.0,25279.067,16411.321,7932.418,799.7460992356786,24343.739,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,7.677575757575759,1,0.3793773435003555,0.002,3,-0.04800431738366385,2
104,0.5071146488189697,21,3,1,250,250,1000,1,1,13,7006.239,18225.774,11219.535,0.0,18225.774,12348.301,5759.588,568.9060012102127,18107.889,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,8.081606060606061,1,0.3793773435003555,0.002,3,-0.05585977262201597,2
105,0.47210693359375,21,4,1,250,250,1000,1,1,12,7006.239,16208.685,9202.446,0.0,16208.685,11405.829,3662.821,519.8680016994476,15068.65,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,8.081606060606061,1,0.3793773435003555,0.002,3,-0.12656690628925166,2
102,0.7641727924346924,21,1,1,250,250,1000,1,1,19,7006.239,24603.26,17597.021,0.0,24603.26,17280.487,8118.317,639.7780188577499,25398.804,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,8.081606060606061,1,0.3793773435003555,0.002,3,-0.014550301126003449,2
106,0.5921337604522705,22,0,1,250,250,1000,1,1,15,7006.239,18811.137,11804.898,0.0,18811.137,12415.835,6335.379,530.8460339818649,18751.214,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,8.485636363636363,1,0.3793773435003555,0.002,3,0.03640148336463373,2
108,0.5151176452636719,22,2,1,250,250,1000,1,1,13,7006.239,15541.722,8535.483,0.0,15541.722,9736.792,4928.944,431.9240089782638,14665.736,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,8.485636363636363,1,0.3793773435003555,0.002,3,0.0020795766630009463,2
109,0.5051140785217285,22,3,1,250,250,1000,1,1,13,7006.239,18225.774,11219.535,0.0,18225.774,12348.301,5759.588,568.9060012102127,18107.889,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,8.485636363636363,1,0.3793773435003555,0.002,3,-0.05585977262201597,2
110,0.4851081371307373,22,4,1,250,250,1000,1,1,12,7006.239,16208.685,9202.446,0.0,16208.685,11405.829,3662.821,519.8680016994476,15068.65,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,8.485636363636363,1,0.3793773435003555,0.002,3,-0.12656690628925166,2
107,0.7591719627380371,22,1,1,250,250,1000,1,1,19,7006.239,24603.26,17597.021,0.0,24603.26,17280.487,8118.317,639.7780188577499,25398.804,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,8.485636363636363,1,0.3793773435003555,0.002,3,-0.014550301126003449,2
113,0.4771077632904053,23,2,1,250,250,1000,1,1,13,7006.239,15541.722,8535.483,0.0,15541.722,9736.792,4928.944,431.9240089782638,14665.736,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,8.889666666666667,1,0.3793773435003555,0.002,3,0.0020795766630009463,2
111,0.5751299858093262,23,0,1,250,250,1000,1,1,15,7006.239,18811.137,11804.898,0.0,18811.137,12415.835,6335.379,530.8460339818649,18751.214,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,8.889666666666667,1,0.3793773435003555,0.002,3,0.03640148336463373,2
114,0.5121157169342041,23,3,1,250,250,1000,1,1,13,7006.239,18225.774,11219.535,0.0,18225.774,12348.301,5759.588,568.9060012102127,18107.889,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,8.889666666666667,1,0.3793773435003555,0.002,3,-0.05585977262201597,2
115,0.4451003074645996,23,4,1,250,250,1000,1,1,12,7006.239,16208.685,9202.446,0.0,16208.685,11405.829,3662.821,519.8680016994476,15068.65,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,8.889666666666667,1,0.3793773435003555,0.002,3,-0.12656690628925166,2
116,0.4851100444793701,24,0,1,250,250,1000,1,1,12,7006.239,17254.604,10248.365,0.0,17254.604,11405.748,4553.498,411.85800182819366,15959.246,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,9.29369696969697,1,0.3793773435003555,0.002,3,0.008724200290087695,2
112,0.7591710090637207,23,1,1,250,250,1000,1,1,19,7006.239,24603.26,17597.021,0.0,24603.26,17280.487,8118.317,639.7780188577499,25398.804,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,8.889666666666667,1,0.3793773435003555,0.002,3,-0.014550301126003449,2
118,0.5491242408752441,24,2,1,250,250,1000,1,1,14,7006.239,17000.408,9994.169,0.0,17000.408,10573.157,5844.672,307.87601359614183,16417.829,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,9.29369696969697,1,0.3793773435003555,0.002,3,-0.028412368988050746,2
120,0.48010849952697754,24,4,1,250,250,1000,1,1,12,7006.239,15378.682,8372.443,0.0,15378.682,10412.095,3412.26,379.9000572860184,13824.355,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,9.29369696969697,1,0.3793773435003555,0.002,3,-0.17721653212492383,2
121,0.46010351181030273,25,0,1,250,250,1000,1,1,12,7006.239,17254.604,10248.365,0.0,17254.604,11405.748,4553.498,411.85800182819366,15959.246,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,9.697727272727272,1,0.3793773435003555,0.002,3,0.008724200290087695,2
117,0.6951572895050049,24,1,1,250,250,1000,1,1,17,7006.239,24199.104,17192.865,0.0,24199.104,16381.877,7038.202,443.83801408537676,23420.079,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,9.29369696969697,1,0.3793773435003555,0.002,3,0.0027370288498737975,2
123,0.5331213474273682,25,2,1,250,250,1000,1,1,14,7006.239,17000.408,9994.169,0.0,17000.408,10573.157,5844.672,307.87601359614183,16417.829,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,9.697727272727272,1,0.3793773435003555,0.002,3,-0.028412368988050746,2
119,0.8181843757629395,24,3,1,250,250,1000,1,1,21,7006.239,25608.428,18602.189,0.0,25608.428,16311.984,9283.503,359.8480339641154,25595.487,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,9.29369696969697,1,0.3793773435003555,0.002,3,0.01546459624527224,2
122,0.6451458930969238,25,1,1,250,250,1000,1,1,17,7006.239,24199.104,17192.865,0.0,24199.104,16381.877,7038.202,443.83801408537676,23420.079,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,9.697727272727272,1,0.3793773435003555,0.002,3,0.0027370288498737975,2
125,0.47510695457458496,25,4,1,250,250,1000,1,1,12,7006.239,15378.682,8372.443,0.0,15378.682,10412.095,3412.26,379.9000572860184,13824.355,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,9.697727272727272,1,0.3793773435003555,0.002,3,-0.17721653212492383,2
124,0.8151848316192627,25,3,1,250,250,1000,1,1,21,7006.239,25608.428,18602.189,0.0,25608.428,16311.984,9283.503,359.8480339641154,25595.487,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,9.697727272727272,1,0.3793773435003555,0.002,3,0.01546459624527224,2
126,0.596135139465332,26,0,1,250,250,1000,1,1,15,7006.239,19282.123,12275.884,0.0,19282.123,12524.246,6564.027,408.8240462407981,19088.273,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,10.101757575757576,1,0.3793773435003555,0.002,3,0.020349593838484035,2
128,0.560126543045044,26,2,1,250,250,1000,1,1,14,7006.239,17355.853,10349.614,0.0,17355.853,11728.069,5545.632,281.93205282613593,17273.701,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,10.101757575757576,1,0.3793773435003555,0.002,3,-0.02439814966978559,2
130,0.46210408210754395,26,4,1,250,250,1000,1,1,12,7006.239,18159.023,11152.784,0.0,18159.023,11164.674,6453.107,341.8780015707016,17617.781,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,10.101757575757576,1,0.3793773435003555,0.002,3,-0.09828368484517833,2
127,0.7531704902648926,26,1,1,250,250,1000,1,1,19,7006.239,22767.541,15761.302,0.0,22767.541,17185.805,6341.384,328.8520219049263,23527.189,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,10.101757575757576,1,0.3793773435003555,0.002,3,0.02692187495578669,2
129,0.6871557235717773,26,3,1,250,250,1000,1,1,17,7006.239,22048.583,15042.344,0.0,22048.583,13761.648,7515.54,355.81617824439985,21277.188,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,10.101757575757576,1,0.3793773435003555,0.002,3,0.0070028208189590515,2
131,0.597135066986084,27,0,1,250,250,1000,1,1,15,7006.239,19282.123,12275.884,0.0,19282.123,12524.246,6564.027,408.8240462407981,19088.273,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,10.50578787878788,1,0.3793773435003555,0.002,3,0.020349593838484035,2
133,0.5731296539306641,27,2,1,250,250,1000,1,1,14,7006.239,17355.853,10349.614,0.0,17355.853,11728.069,5545.632,281.93205282613593,17273.701,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,10.50578787878788,1,0.3793773435003555,0.002,3,-0.02439814966978559,2
132,0.7631721496582031,27,1,1,250,250,1000,1,1,19,7006.239,22767.541,15761.302,0.0,22767.541,17185.805,6341.384,328.8520219049263,23527.189,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,10.50578787878788,1,0.3793773435003555,0.002,3,0.02692187495578669,2
135,0.4811086654663086,27,4,1,250,250,1000,1,1,12,7006.239,18159.023,11152.784,0.0,18159.023,11164.674,6453.107,341.8780015707016,17617.781,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,10.50578787878788,1,0.3793773435003555,0.002,3,-0.09828368484517833,2
134,0.6791539192199707,27,3,1,250,250,1000,1,1,17,7006.239,22048.583,15042.344,0.0,22048.583,13761.648,7515.54,355.81617824439985,21277.188,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,10.50578787878788,1,0.3793773435003555,0.002,3,0.0070028208189590515,2
136,0.5861330032348633,28,0,1,250,250,1000,1,1,15,7006.239,19282.123,12275.884,0.0,19282.123,12524.246,6564.027,408.8240462407981,19088.273,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,10.909818181818183,1,0.3793773435003555,0.002,3,0.020349593838484035,2
138,0.5201175212860107,28,2,1,250,250,1000,1,1,14,7006.239,17355.853,10349.614,0.0,17355.853,11728.069,5545.632,281.93205282613593,17273.701,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,10.909818181818183,1,0.3793773435003555,0.002,3,-0.02439814966978559,2
140,0.459104061126709,28,4,1,250,250,1000,1,1,12,7006.239,18159.023,11152.784,0.0,18159.023,11164.674,6453.107,341.8780015707016,17617.781,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,10.909818181818183,1,0.3793773435003555,0.002,3,-0.09828368484517833,2
137,0.7171621322631836,28,1,1,250,250,1000,1,1,19,7006.239,22767.541,15761.302,0.0,22767.541,17185.805,6341.384,328.8520219049263,23527.189,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,10.909818181818183,1,0.3793773435003555,0.002,3,0.02692187495578669,2
139,0.6411452293395996,28,3,1,250,250,1000,1,1,17,7006.239,22048.583,15042.344,0.0,22048.583,13761.648,7515.54,355.81617824439985,21277.188,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,10.909818181818183,1,0.3793773435003555,0.002,3,0.0070028208189590515,2
141,0.5741293430328369,29,0,1,250,250,1000,1,1,15,7006.239,19639.117,12632.878,0.0,19639.117,12490.743,7377.781,278.85204988020627,19868.524,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,11.313848484848485,1,0.3793773435003555,0.002,3,0.015087280294994884,2
143,0.5471236705780029,29,2,1,250,250,1000,1,1,14,7006.239,16883.808,9877.569,0.0,16883.808,10248.379,6511.142,215.9300608596788,16759.521,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,11.313848484848485,1,0.3793773435003555,0.002,3,-0.038365079431587665,2
145,0.47510695457458496,29,4,1,250,250,1000,1,1,12,7006.239,19056.343,12050.104,0.0,19056.343,12996.921,6303.743,225.89000141620636,19300.664,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,11.313848484848485,1,0.3793773435003555,0.002,3,-0.04449195452540085,2
142,0.7561697959899902,29,1,1,250,250,1000,1,1,19,7006.239,23681.82,16675.581,0.0,23681.82,16169.781,10065.382,276.9020012617111,26235.163,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,11.313848484848485,1,0.3793773435003555,0.002,3,0.02208714167030329,2
146,0.5871329307556152,30,0,1,250,250,1000,1,1,15,7006.239,19639.117,12632.878,0.0,19639.117,12490.743,7377.781,278.85204988020627,19868.524,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,11.717878787878789,1,0.3793773435003555,0.002,3,0.015087280294994884,2
150,0.4881107807159424,30,4,1,250,250,1000,1,1,12,7006.239,19056.343,12050.104,0.0,19056.343,12996.921,6303.743,225.89000141620636,19300.664,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,11.717878787878789,1,0.3793773435003555,0.002,3,-0.04449195452540085,2
148,0.6011354923248291,30,2,1,250,250,1000,1,1,14,7006.239,16883.808,9877.569,0.0,16883.808,10248.379,6511.142,215.9300608596788,16759.521,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,11.717878787878789,1,0.3793773435003555,0.002,3,-0.038365079431587665,2
147,0.79718017578125,30,1,1,250,250,1000,1,1,19,7006.239,23681.82,16675.581,0.0,23681.82,16169.781,10065.382,276.9020012617111,26235.163,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,11.717878787878789,1,0.3793773435003555,0.002,3,0.02208714167030329,2
151,0.6071369647979736,31,0,1,250,250,1000,1,1,15,7006.239,16863.649,9857.41,0.0,16863.649,11820.707,7040.585,261.95405254289466,18861.292,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,12.121909090909092,1,0.3793773435003555,0.002,3,0.05809716178278966,2
144,1.0512380599975586,29,3,1,250,250,1000,1,1,25,7006.239,24911.367,17905.128,0.0,24911.367,14524.817,12162.982,273.85214972568525,26687.799,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,11.313848484848485,1,0.3793773435003555,0.002,3,-0.01678713390515288,2
153,0.560126781463623,31,2,1,250,250,1000,1,1,14,7006.239,18478.099,11471.86,0.0,18478.099,12741.797,6743.495,192.85809776172422,19485.292,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,12.121909090909092,1,0.3793773435003555,0.002,3,0.05834421412270506,2
155,0.461104154586792,31,4,1,250,250,1000,1,1,12,7006.239,18850.489,11844.25,0.0,18850.489,12934.882,7124.646,220.89000141620636,20059.528,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,12.121909090909092,1,0.3793773435003555,0.002,3,-0.16494428285698487,2
