,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory,Optimal threshold,Decay rate of transient memory
1779,2.7766265869140625,37,15,0.5,500,500,5000,1,1,31,19816.636,33390.122,13573.486,0.0,33390.122,2235.781,12403.692,14639.473,0.6931471805599454%,49.8%,0%,0.0%,100.0%,0.6931471805599454%,51.4%,0%,0.0%,100.0%,zeros,local-global,36.92307692307692,0.1,0.6702209294266804,0.002
1783,1.7974045276641846,37,19,0.5,500,500,5000,1,1,19,19816.636,28448.557,8631.921,0.0,28448.557,2503.041,4416.892,6919.933,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,36.92307692307692,0.1,0.6702209294266804,0.002
1784,1.7653987407684326,37,20,0.5,500,500,5000,1,1,19,19816.636,30563.443,10746.807,0.0,30563.443,2639.347,3877.426,6516.773,0.6931471805599454%,52.0%,0%,0.0%,100.0%,0.6931471805599454%,49.2%,0%,0.0%,100.0%,zeros,local-global,36.92307692307692,0.1,0.6702209294266804,0.002
1782,2.163487195968628,37,18,0.5,500,500,5000,1,1,23,19816.636,34052.772,14236.136,0.0,34052.772,2398.477,9232.42,11630.897,0.6931471805599454%,47.8%,0%,0.0%,100.0%,0.6931471805599454%,48.8%,0%,0.0%,100.0%,zeros,local-global,36.92307692307692,0.1,0.6702209294266804,0.002
1785,2.0654664039611816,37,21,0.5,500,500,5000,1,1,22,19816.636,31119.925,11303.289,0.0,31119.925,2233.011,8182.628,10415.639,0.6931471805599454%,51.2%,0%,0.0%,100.0%,0.6931471805599454%,47.4%,0%,0.0%,100.0%,zeros,local-global,36.92307692307692,0.1,0.6702209294266804,0.002
1789,1.3262999057769775,37,25,0.5,500,500,5000,1,1,14,19816.636,25402.729,5586.093,0.0,25402.729,2057.689,4641.824,6699.513,0.6931471805599454%,51.0%,0%,0.0%,100.0%,0.6931471805599454%,53.8%,0%,0.0%,100.0%,zeros,local-global,36.92307692307692,0.1,0.6702209294266804,0.002
1787,2.148484945297241,37,23,0.5,500,500,5000,1,1,24,19816.636,34754.583,14937.947,0.0,34754.583,2813.008,6892.003,9705.011,0.6931471805599454%,48.6%,0%,0.0%,100.0%,0.6931471805599454%,46.6%,0%,0.0%,100.0%,zeros,local-global,36.92307692307692,0.1,0.6702209294266804,0.002
1788,1.6723768711090088,37,24,0.5,500,500,5000,1,1,19,19816.636,27461.559,7644.923,0.0,27461.559,2054.065,6621.76,8675.825,0.6931471805599454%,48.6%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,36.92307692307692,0.1,0.6702209294266804,0.002
1786,2.2225003242492676,37,22,0.5,500,500,5000,1,1,25,19816.636,36986.009,17169.373,0.0,36986.009,2921.671,5517.203,8438.874,0.6931471805599454%,45.6%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,36.92307692307692,0.1,0.6702209294266804,0.002
1791,1.570354700088501,37,27,0.5,500,500,5000,1,1,17,19816.636,28631.724,8815.088,0.0,28631.724,2568.596,3015.195,5583.791,0.6931471805599454%,52.4%,0%,0.0%,100.0%,0.6931471805599454%,51.4%,0%,0.0%,100.0%,zeros,local-global,36.92307692307692,0.1,0.6702209294266804,0.002
1790,1.7563960552215576,37,26,0.5,500,500,5000,1,1,19,19816.636,29053.816,9237.18,0.0,29053.816,2165.46,6872.618,9038.078,0.6931471805599454%,49.2%,0%,0.0%,100.0%,0.6931471805599454%,53.4%,0%,0.0%,100.0%,zeros,local-global,36.92307692307692,0.1,0.6702209294266804,0.002
1793,1.9674441814422607,37,29,0.5,500,500,5000,1,1,22,19816.636,30415.197,10598.561,0.0,30415.197,2182.063,8125.564,10307.627,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,36.92307692307692,0.1,0.6702209294266804,0.002
1794,1.6873807907104492,37,30,0.5,500,500,5000,1,1,18,19816.636,28291.435,8474.799,0.0,28291.435,2156.264,6515.351,8671.615,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,45.4%,0%,0.0%,100.0%,zeros,local-global,36.92307692307692,0.1,0.6702209294266804,0.002
1795,1.9944508075714111,37,31,0.5,500,500,5000,1,1,22,19816.636,33490.049,13673.413,0.0,33490.049,2779.287,4749.194,7528.481,0.6931471805599454%,51.0%,0%,0.0%,100.0%,0.6931471805599454%,48.8%,0%,0.0%,100.0%,zeros,local-global,36.92307692307692,0.1,0.6702209294266804,0.002
1798,1.7744007110595703,37,34,0.5,500,500,5000,1,1,20,19816.636,30989.978,11173.342,0.0,30989.978,2251.482,7412.783,9664.265,0.6931471805599454%,49.8%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,36.92307692307692,0.1,0.6702209294266804,0.002
1796,2.082470417022705,37,32,0.5,500,500,5000,1,1,23,19816.636,34211.6,14394.964,0.0,34211.6,2401.479,9137.261,11538.74,0.6931471805599454%,50.8%,0%,0.0%,100.0%,0.6931471805599454%,51.0%,0%,0.0%,100.0%,zeros,local-global,36.92307692307692,0.1,0.6702209294266804,0.002
1800,1.7563951015472412,37,36,0.5,500,500,5000,1,1,19,19816.636,30240.895,10424.259,0.0,30240.895,2264.325,7043.593,9307.918,0.6931471805599454%,49.6%,0%,0.0%,100.0%,0.6931471805599454%,47.6%,0%,0.0%,100.0%,zeros,local-global,36.92307692307692,0.1,0.6702209294266804,0.002
1799,1.8154096603393555,37,35,0.5,500,500,5000,1,1,20,19816.636,31939.284,12122.648,0.0,31939.284,2585.1,5926.023,8511.123,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,54.6%,0%,0.0%,100.0%,zeros,local-global,36.92307692307692,0.1,0.6702209294266804,0.002
1797,2.353529930114746,37,33,0.5,500,500,5000,1,1,27,19816.636,38580.319,18763.683,0.0,38580.319,2961.87,6332.77,9294.64,0.6931471805599454%,55.6%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,36.92307692307692,0.1,0.6702209294266804,0.002
1792,3.8938779830932617,37,28,0.5,500,500,5000,1,1,45,19816.636,47852.002,28035.366,0.0,47852.002,3123.663,8705.963,11829.626,0.6931471805599454%,46.6%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,36.92307692307692,0.1,0.6702209294266804,0.002
1801,2.0824689865112305,37,37,0.5,500,500,5000,1,1,23,19816.636,32218.031,12401.395,0.0,32218.031,2513.924,7450.174,9964.098,0.6931471805599454%,50.2%,0%,0.0%,100.0%,0.6931471805599454%,50.4%,0%,0.0%,100.0%,zeros,local-global,36.92307692307692,0.1,0.6702209294266804,0.002
1804,1.6083626747131348,37,40,0.5,500,500,5000,1,1,18,19816.636,31319.416,11502.78,0.0,31319.416,2687.539,3486.173,6173.712,0.6931471805599454%,52.6%,0%,0.0%,100.0%,0.6931471805599454%,48.8%,0%,0.0%,100.0%,zeros,local-global,36.92307692307692,0.1,0.6702209294266804,0.002
1807,1.220273494720459,37,43,0.5,500,500,5000,1,1,13,19816.636,26430.156,6613.52,0.0,26430.156,2553.537,2546.322,5099.859,0.6931471805599454%,51.0%,0%,0.0%,100.0%,0.6931471805599454%,51.8%,0%,0.0%,100.0%,zeros,local-global,36.92307692307692,0.1,0.6702209294266804,0.002
1802,2.077467918395996,37,38,0.5,500,500,5000,1,1,23,19816.636,31812.497,11995.861,0.0,31812.497,2653.238,3772.975,6426.213,0.6931471805599454%,51.2%,0%,0.0%,100.0%,0.6931471805599454%,50.4%,0%,0.0%,100.0%,zeros,local-global,36.92307692307692,0.1,0.6702209294266804,0.002
1803,1.834414005279541,37,39,0.5,500,500,5000,1,1,20,19816.636,27984.244,8167.608,0.0,27984.244,2089.332,7116.023,9205.355,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,50.2%,0%,0.0%,100.0%,zeros,local-global,36.92307692307692,0.1,0.6702209294266804,0.002
1805,1.699383020401001,37,41,0.5,500,500,5000,1,1,19,19816.636,28022.716,8206.08,0.0,28022.716,2074.873,6724.209,8799.082,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,49.8%,0%,0.0%,100.0%,zeros,local-global,36.92307692307692,0.1,0.6702209294266804,0.002
1808,1.9154319763183594,37,44,0.5,500,500,5000,1,1,22,19816.636,30778.48,10961.844,0.0,30778.48,2569.385,5326.188,7895.573,0.6931471805599454%,50.6%,0%,0.0%,100.0%,0.6931471805599454%,52.8%,0%,0.0%,100.0%,zeros,local-global,36.92307692307692,0.1,0.6702209294266804,0.002
1809,1.6683757305145264,37,45,0.5,500,500,5000,1,1,18,19816.636,26345.686,6529.05,0.0,26345.686,2034.339,6231.018,8265.357,0.6931471805599454%,48.6%,0%,0.0%,100.0%,0.6931471805599454%,49.6%,0%,0.0%,100.0%,zeros,local-global,36.92307692307692,0.1,0.6702209294266804,0.002
1806,3.0956974029541016,37,42,0.5,500,500,5000,1,1,35,19816.636,35694.378,15877.742,0.0,35694.378,2271.628,14055.531,16327.159,0.6931471805599454%,48.2%,0%,0.0%,100.0%,0.6931471805599454%,49.8%,0%,0.0%,100.0%,zeros,local-global,36.92307692307692,0.1,0.6702209294266804,0.002
1813,1.8554182052612305,37,49,0.5,500,500,5000,1,1,21,19816.636,29822.986,10006.35,0.0,29822.986,2125.241,7538.848,9664.089,0.6931471805599454%,49.6%,0%,0.0%,100.0%,0.6931471805599454%,45.2%,0%,0.0%,100.0%,zeros,local-global,36.92307692307692,0.1,0.6702209294266804,0.002
1814,1.7213892936706543,38,1,0.5,500,500,5000,1,1,19,19816.636,29518.322,9701.686,0.0,29518.322,2213.829,7078.961,9292.79,0.6931471805599454%,47.0%,0%,0.0%,100.0%,0.6931471805599454%,51.4%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1811,1.9174323081970215,37,47,0.5,500,500,5000,1,1,21,19816.636,30438.515,10621.879,0.0,30438.515,2558.478,3560.129,6118.607,0.6931471805599454%,50.6%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,36.92307692307692,0.1,0.6702209294266804,0.002
1812,2.1914942264556885,37,48,0.5,500,500,5000,1,1,26,19816.636,31312.14,11495.504,0.0,31312.14,2642.874,4494.808,7137.682,0.6931471805599454%,49.4%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,36.92307692307692,0.1,0.6702209294266804,0.002
1815,2.160487651824951,38,2,0.5,500,500,5000,1,1,25,19816.636,34826.141,15009.505,0.0,34826.141,2815.426,4928.957,7744.383,0.6931471805599454%,50.4%,0%,0.0%,100.0%,0.6931471805599454%,48.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1816,1.9444384574890137,38,3,0.5,500,500,5000,1,1,21,19816.636,32250.224,12433.588,0.0,32250.224,2677.483,3904.207,6581.69,0.6931471805599454%,51.0%,0%,0.0%,100.0%,0.6931471805599454%,50.2%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1810,3.062690496444702,37,46,0.5,500,500,5000,1,1,35,19816.636,39125.539,19308.903,0.0,39125.539,2422.878,14771.352,17194.23,0.6931471805599454%,50.8%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,36.92307692307692,0.1,0.6702209294266804,0.002
1819,1.451326608657837,38,6,0.5,500,500,5000,1,1,16,19816.636,25359.945,5543.309,0.0,25359.945,2019.831,5421.783,7441.614,0.6931471805599454%,52.4%,0%,0.0%,100.0%,0.6931471805599454%,49.2%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1817,2.041459798812866,38,4,0.5,500,500,5000,1,1,23,19816.636,30324.552,10507.916,0.0,30324.552,2133.419,8322.229,10455.648,0.6931471805599454%,46.4%,0%,0.0%,100.0%,0.6931471805599454%,49.8%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1821,1.6683754920959473,38,8,0.5,500,500,5000,1,1,18,19816.636,26969.865,7153.229,0.0,26969.865,2079.321,6308.647,8387.968,0.6931471805599454%,48.4%,0%,0.0%,100.0%,0.6931471805599454%,49.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1820,1.7964060306549072,38,7,0.5,500,500,5000,1,1,20,19816.636,32003.061,12186.425,0.0,32003.061,2689.215,3783.834,6473.049,0.6931471805599454%,48.6%,0%,0.0%,100.0%,0.6931471805599454%,50.6%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1818,2.2114980220794678,38,5,0.5,500,500,5000,1,1,25,19816.636,34599.949,14783.313,0.0,34599.949,2762.298,5220.03,7982.328,0.6931471805599454%,47.0%,0%,0.0%,100.0%,0.6931471805599454%,48.6%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1822,2.2365033626556396,38,9,0.5,500,500,5000,1,1,25,19816.636,31154.927,11338.291,0.0,31154.927,2519.65,4342.088,6861.738,0.6931471805599454%,47.4%,0%,0.0%,100.0%,0.6931471805599454%,49.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1823,2.118478298187256,38,10,0.5,500,500,5000,1,1,24,19816.636,31088.298,11271.662,0.0,31088.298,2180.48,8979.266,11159.746,0.6931471805599454%,48.4%,0%,0.0%,100.0%,0.6931471805599454%,51.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1826,1.9254348278045654,38,13,0.5,500,500,5000,1,1,22,19816.636,32649.874,12833.238,0.0,32649.874,2287.595,8359.129,10646.724,0.6931471805599454%,50.2%,0%,0.0%,100.0%,0.6931471805599454%,49.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1824,2.4545540809631348,38,11,0.5,500,500,5000,1,1,28,19816.636,35411.644,15595.008,0.0,35411.644,2331.631,11276.305,13607.936,0.6931471805599454%,50.6%,0%,0.0%,100.0%,0.6931471805599454%,49.2%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1829,1.6383700370788574,38,16,0.5,500,500,5000,1,1,19,19816.636,30129.444,10312.808,0.0,30129.444,2539.169,4321.138,6860.307,0.6931471805599454%,49.0%,0%,0.0%,100.0%,0.6931471805599454%,51.8%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1825,2.6175897121429443,38,12,0.5,500,500,5000,1,1,30,19816.636,34267.081,14450.445,0.0,34267.081,2269.447,12018.977,14288.424,0.6931471805599454%,51.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1830,2.0714662075042725,38,17,0.5,500,500,5000,1,1,23,19816.636,33187.883,13371.247,0.0,33187.883,2661.855,6235.184,8897.039,0.6931471805599454%,52.4%,0%,0.0%,100.0%,0.6931471805599454%,51.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1827,2.9216578006744385,38,14,0.5,500,500,5000,1,1,33,19816.636,38569.08,18752.444,0.0,38569.08,2825.135,6030.238,8855.373,0.6931471805599454%,52.2%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1828,2.720613718032837,38,15,0.5,500,500,5000,1,1,31,19816.636,33390.122,13573.486,0.0,33390.122,2235.781,12403.692,14639.473,0.6931471805599454%,49.8%,0%,0.0%,100.0%,0.6931471805599454%,51.4%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1832,1.8754236698150635,38,19,0.5,500,500,5000,1,1,21,19816.636,29247.592,9430.956,0.0,29247.592,2402.322,6493.151,8895.473,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1831,2.083470582962036,38,18,0.5,500,500,5000,1,1,23,19816.636,34052.772,14236.136,0.0,34052.772,2398.477,9232.42,11630.897,0.6931471805599454%,47.8%,0%,0.0%,100.0%,0.6931471805599454%,48.8%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1834,1.9814467430114746,38,21,0.5,500,500,5000,1,1,22,19816.636,31119.925,11303.289,0.0,31119.925,2233.011,8182.628,10415.639,0.6931471805599454%,51.2%,0%,0.0%,100.0%,0.6931471805599454%,47.4%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1833,2.180490493774414,38,20,0.5,500,500,5000,1,1,25,19816.636,33538.275,13721.639,0.0,33538.275,2722.873,5239.348,7962.221,0.6931471805599454%,52.0%,0%,0.0%,100.0%,0.6931471805599454%,49.2%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1836,2.0674660205841064,38,23,0.5,500,500,5000,1,1,23,19816.636,33703.552,13886.916,0.0,33703.552,2375.222,9136.131,11511.353,0.6931471805599454%,48.6%,0%,0.0%,100.0%,0.6931471805599454%,46.6%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1838,1.2832887172698975,38,25,0.5,500,500,5000,1,1,14,19816.636,25402.729,5586.093,0.0,25402.729,2057.689,4641.824,6699.513,0.6931471805599454%,51.0%,0%,0.0%,100.0%,0.6931471805599454%,53.8%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1837,1.726388931274414,38,24,0.5,500,500,5000,1,1,19,19816.636,27461.559,7644.923,0.0,27461.559,2054.065,6621.76,8675.825,0.6931471805599454%,48.6%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1835,2.5645766258239746,38,22,0.5,500,500,5000,1,1,29,19816.636,38069.243,18252.607,0.0,38069.243,2887.538,5952.278,8839.816,0.6931471805599454%,45.6%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1839,1.7253894805908203,38,26,0.5,500,500,5000,1,1,19,19816.636,29053.816,9237.18,0.0,29053.816,2165.46,6872.618,9038.078,0.6931471805599454%,49.2%,0%,0.0%,100.0%,0.6931471805599454%,53.4%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1840,1.5443477630615234,38,27,0.5,500,500,5000,1,1,17,19816.636,28704.691,8888.055,0.0,28704.691,2598.159,3172.553,5770.712,0.6931471805599454%,52.4%,0%,0.0%,100.0%,0.6931471805599454%,51.4%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1843,1.584357500076294,38,30,0.5,500,500,5000,1,1,18,19816.636,28291.435,8474.799,0.0,28291.435,2156.264,6515.351,8671.615,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,45.4%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1842,1.9464390277862549,38,29,0.5,500,500,5000,1,1,22,19816.636,30415.197,10598.561,0.0,30415.197,2182.063,8125.564,10307.627,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1841,2.7166154384613037,38,28,0.5,500,500,5000,1,1,31,19816.636,41121.497,21304.861,0.0,41121.497,3013.222,6188.132,9201.354,0.6931471805599454%,46.6%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1844,1.8784239292144775,38,31,0.5,500,500,5000,1,1,21,19816.636,33008.45,13191.814,0.0,33008.45,2785.085,4530.153,7315.238,0.6931471805599454%,51.0%,0%,0.0%,100.0%,0.6931471805599454%,48.8%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1845,2.0584633350372314,38,32,0.5,500,500,5000,1,1,23,19816.636,34211.6,14394.964,0.0,34211.6,2401.479,9137.261,11538.74,0.6931471805599454%,50.8%,0%,0.0%,100.0%,0.6931471805599454%,51.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1847,1.7663977146148682,38,34,0.5,500,500,5000,1,1,20,19816.636,30989.978,11173.342,0.0,30989.978,2251.482,7412.783,9664.265,0.6931471805599454%,49.8%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1848,1.8054075241088867,38,35,0.5,500,500,5000,1,1,20,19816.636,31770.806,11954.17,0.0,31770.806,2550.483,5896.329,8446.812,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,54.6%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1849,1.800405502319336,38,36,0.5,500,500,5000,1,1,19,19816.636,30240.895,10424.259,0.0,30240.895,2264.325,7043.593,9307.918,0.6931471805599454%,49.6%,0%,0.0%,100.0%,0.6931471805599454%,47.6%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1846,2.310521364212036,38,33,0.5,500,500,5000,1,1,26,19816.636,38576.937,18760.301,0.0,38576.937,2962.325,6576.149,9538.474,0.6931471805599454%,55.6%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1851,1.812408447265625,38,38,0.5,500,500,5000,1,1,20,19816.636,30776.184,10959.548,0.0,30776.184,2607.561,4653.028,7260.589,0.6931471805599454%,51.2%,0%,0.0%,100.0%,0.6931471805599454%,50.4%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1852,1.79740571975708,38,39,0.5,500,500,5000,1,1,20,19816.636,27984.244,8167.608,0.0,27984.244,2089.332,7116.023,9205.355,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,50.2%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1850,2.030457019805908,38,37,0.5,500,500,5000,1,1,23,19816.636,32113.907,12297.271,0.0,32113.907,2491.811,7432.416,9924.227,0.6931471805599454%,50.2%,0%,0.0%,100.0%,0.6931471805599454%,50.4%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1854,1.7453927993774414,38,41,0.5,500,500,5000,1,1,19,19816.636,28022.716,8206.08,0.0,28022.716,2074.873,6724.209,8799.082,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,49.8%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1857,1.6883809566497803,38,44,0.5,500,500,5000,1,1,19,19816.636,28307.971,8491.335,0.0,28307.971,2150.211,6895.118,9045.329,0.6931471805599454%,50.6%,0%,0.0%,100.0%,0.6931471805599454%,52.8%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1858,1.634368896484375,38,45,0.5,500,500,5000,1,1,18,19816.636,26345.686,6529.05,0.0,26345.686,2034.339,6231.018,8265.357,0.6931471805599454%,48.6%,0%,0.0%,100.0%,0.6931471805599454%,49.6%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1853,2.560577869415283,38,40,0.5,500,500,5000,1,1,29,19816.636,35404.839,15588.203,0.0,35404.839,2720.994,4996.421,7717.415,0.6931471805599454%,52.6%,0%,0.0%,100.0%,0.6931471805599454%,48.8%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1856,2.285515785217285,38,43,0.5,500,500,5000,1,1,26,19816.636,32917.311,13100.675,0.0,32917.311,2637.982,4619.774,7257.756,0.6931471805599454%,51.0%,0%,0.0%,100.0%,0.6931471805599454%,51.8%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1855,3.035684823989868,38,42,0.5,500,500,5000,1,1,35,19816.636,35694.378,15877.742,0.0,35694.378,2271.628,14055.531,16327.159,0.6931471805599454%,48.2%,0%,0.0%,100.0%,0.6931471805599454%,49.8%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1861,1.6733784675598145,38,48,0.5,500,500,5000,1,1,18,19816.636,29098.84,9282.204,0.0,29098.84,2649.813,3020.879,5670.692,0.6931471805599454%,49.4%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1862,1.8424155712127686,38,49,0.5,500,500,5000,1,1,21,19816.636,29822.986,10006.35,0.0,29822.986,2125.241,7538.848,9664.089,0.6931471805599454%,49.6%,0%,0.0%,100.0%,0.6931471805599454%,45.2%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1863,1.7223880290985107,39,1,0.5,500,500,5000,1,1,19,19816.636,29518.322,9701.686,0.0,29518.322,2213.829,7078.961,9292.79,0.6931471805599454%,47.0%,0%,0.0%,100.0%,0.6931471805599454%,51.4%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1864,1.8964271545410156,39,2,0.5,500,500,5000,1,1,21,19816.636,33560.902,13744.266,0.0,33560.902,2807.299,4539.956,7347.255,0.6931471805599454%,50.4%,0%,0.0%,100.0%,0.6931471805599454%,48.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,0.6702209294266804,0.002
1859,2.929659843444824,38,46,0.5,500,500,5000,1,1,35,19816.636,39125.539,19308.903,0.0,39125.539,2422.878,14771.352,17194.23,0.6931471805599454%,50.8%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
1860,3.0616891384124756,38,47,0.5,500,500,5000,1,1,35,19816.636,38640.636,18824.0,0.0,38640.636,2741.746,6071.266,8813.012,0.6931471805599454%,50.6%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,37.94871794871794,0.1,0.6702209294266804,0.002
