,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory,Optimal threshold,Decay rate of transient memory
3785,0.7021579742431641,39,23,0.5,200,200,5000,1,1,22,5013.257,8220.469,3207.212,0.0,8220.469,580.94,2114.647,2695.587,0.6931471805599452%,45.5%,0%,0.0%,100.0%,0.6931471805599452%,50.5%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3789,0.6351428031921387,39,27,0.5,200,200,5000,1,1,19,5013.257,7555.492,2542.235,0.0,7555.492,555.556,1743.676,2299.232,0.6931471805599452%,57.0%,0%,0.0%,100.0%,0.6931471805599452%,57.5%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3787,0.7501688003540039,39,25,0.5,200,200,5000,1,1,24,5013.257,8680.839,3667.582,0.0,8680.839,593.549,2380.098,2973.647,0.6931471805599452%,50.0%,0%,0.0%,100.0%,0.6931471805599452%,49.5%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3795,0.4471008777618408,39,33,0.5,200,200,5000,1,1,14,5013.257,6176.827,1163.57,0.0,6176.827,514.994,1166.446,1681.44,0.6931471805599452%,44.0%,0%,0.0%,100.0%,0.6931471805599452%,50.5%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3792,0.6561484336853027,39,30,0.5,200,200,5000,1,1,20,5013.257,6715.461,1702.204,0.0,6715.461,512.441,1780.849,2293.29,0.6931471805599452%,51.5%,0%,0.0%,100.0%,0.6931471805599452%,44.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3794,0.538121223449707,39,32,0.5,200,200,5000,1,1,16,5013.257,7057.705,2044.448,0.0,7057.705,549.942,1451.594,2001.536,0.6931471805599452%,44.5%,0%,0.0%,100.0%,0.6931471805599452%,56.5%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3793,0.6101362705230713,39,31,0.5,200,200,5000,1,1,18,5013.257,7837.948,2824.691,0.0,7837.948,598.52,1751.594,2350.114,0.6931471805599452%,49.5%,0%,0.0%,100.0%,0.6931471805599452%,50.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3791,0.9162070751190186,39,29,0.5,200,200,5000,1,1,28,5013.257,10032.82,5019.563,0.0,10032.82,667.238,3120.934,3788.172,0.6931471805599452%,50.5%,0%,0.0%,100.0%,0.6931471805599452%,48.5%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3796,0.5671279430389404,39,34,0.5,200,200,5000,1,1,17,5013.257,7106.176,2092.919,0.0,7106.176,544.061,1521.75,2065.811,0.6931471805599452%,50.5%,0%,0.0%,100.0%,0.6931471805599452%,56.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3798,0.5011115074157715,39,36,0.5,200,200,5000,1,1,15,5013.257,7961.549,2948.292,0.0,7961.549,612.241,1389.132,2001.373,0.6931471805599452%,52.0%,0%,0.0%,100.0%,0.6931471805599452%,52.5%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3799,0.5561258792877197,39,37,0.5,200,200,5000,1,1,17,5013.257,6707.045,1693.788,0.0,6707.045,494.691,1395.976,1890.667,0.6931471805599452%,47.0%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3800,0.3290724754333496,39,38,0.5,200,200,5000,1,1,9,5013.257,5136.469,123.212,0.0,5136.469,480.608,669.0,1149.608,0.6931471805599452%,56.5%,0%,0.0%,100.0%,0.6931471805599452%,46.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3801,0.44610023498535156,39,39,0.5,200,200,5000,1,1,14,5013.257,5900.47,887.213,0.0,5900.47,480.267,1084.041,1564.308,0.6931471805599452%,44.5%,0%,0.0%,100.0%,0.6931471805599452%,48.5%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3797,0.944211483001709,39,35,0.5,200,200,5000,1,1,30,5013.257,10219.742,5206.485,0.0,10219.742,663.28,3329.457,3992.737,0.6931471805599452%,50.5%,0%,0.0%,100.0%,0.6931471805599452%,48.5%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3805,0.41509413719177246,39,43,0.5,200,200,5000,1,1,13,5013.257,6227.706,1214.449,0.0,6227.706,519.016,1068.361,1587.377,0.6931471805599452%,52.5%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3804,0.5891323089599609,39,42,0.5,200,200,5000,1,1,17,5013.257,7533.435,2520.178,0.0,7533.435,573.587,1579.274,2152.861,0.6931471805599452%,52.5%,0%,0.0%,100.0%,0.6931471805599452%,47.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3803,0.66914963722229,39,41,0.5,200,200,5000,1,1,21,5013.257,8460.778,3447.521,0.0,8460.778,600.426,2047.276,2647.702,0.6931471805599452%,51.5%,0%,0.0%,100.0%,0.6931471805599452%,52.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3807,0.5221171379089355,39,45,0.5,200,200,5000,1,1,16,5013.257,6849.028,1835.771,0.0,6849.028,521.944,1382.777,1904.721,0.6931471805599452%,48.0%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3806,0.7701740264892578,39,44,0.5,200,200,5000,1,1,24,5013.257,8541.192,3527.935,0.0,8541.192,603.961,2420.094,3024.055,0.6931471805599452%,53.0%,0%,0.0%,100.0%,0.6931471805599452%,43.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3802,0.857191801071167,39,40,0.5,200,200,5000,1,1,26,5013.257,8634.716,3621.459,0.0,8634.716,574.161,2522.247,3096.408,0.6931471805599452%,50.5%,0%,0.0%,100.0%,0.6931471805599452%,49.5%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3811,0.49511027336120605,39,49,0.5,200,200,5000,1,1,16,5013.257,6958.084,1944.827,0.0,6958.084,545.262,1416.185,1961.447,0.6931471805599452%,44.0%,0%,0.0%,100.0%,0.6931471805599452%,52.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3809,0.562126636505127,39,47,0.5,200,200,5000,1,1,17,5013.257,7562.133,2548.876,0.0,7562.133,577.785,1573.275,2151.06,0.6931471805599452%,56.0%,0%,0.0%,100.0%,0.6931471805599452%,57.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3810,0.6531460285186768,39,48,0.5,200,200,5000,1,1,21,5013.257,8143.095,3129.838,0.0,8143.095,580.627,2020.221,2600.848,0.6931471805599452%,51.0%,0%,0.0%,100.0%,0.6931471805599452%,47.5%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3808,0.972219705581665,39,46,0.5,200,200,5000,1,1,30,5013.257,9215.525,4202.268,0.0,9215.525,592.236,3007.628,3599.864,0.6931471805599452%,52.5%,0%,0.0%,100.0%,0.6931471805599452%,47.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3813,0.5921330451965332,39,51,0.5,200,200,5000,1,1,18,5013.257,7767.594,2754.337,0.0,7767.594,578.757,1679.982,2258.739,0.6931471805599452%,54.0%,0%,0.0%,100.0%,0.6931471805599452%,53.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3812,0.6861541271209717,39,50,0.5,200,200,5000,1,1,20,5013.257,7193.463,2180.206,0.0,7193.463,523.716,1788.077,2311.793,0.6931471805599452%,48.0%,0%,0.0%,100.0%,0.6931471805599452%,53.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3817,0.38608622550964355,39,55,0.5,200,200,5000,1,1,11,5013.257,6126.986,1113.729,0.0,6126.986,516.972,883.683,1400.655,0.6931471805599452%,45.0%,0%,0.0%,100.0%,0.6931471805599452%,46.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3816,0.5571253299713135,39,54,0.5,200,200,5000,1,1,17,5013.257,6803.908,1790.651,0.0,6803.908,531.494,1519.355,2050.849,0.6931471805599452%,48.5%,0%,0.0%,100.0%,0.6931471805599452%,46.5%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3814,0.7621710300445557,39,52,0.5,200,200,5000,1,1,24,5013.257,9735.187,4721.93,0.0,9735.187,661.202,2584.873,3246.075,0.6931471805599452%,47.0%,0%,0.0%,100.0%,0.6931471805599452%,48.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3819,0.5901339054107666,39,57,0.5,200,200,5000,1,1,18,5013.257,7555.183,2541.926,0.0,7555.183,558.803,1633.924,2192.727,0.6931471805599452%,47.5%,0%,0.0%,100.0%,0.6931471805599452%,49.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3820,0.5831327438354492,39,58,0.5,200,200,5000,1,1,18,5013.257,8346.596,3333.339,0.0,8346.596,617.021,1749.547,2366.568,0.6931471805599452%,49.5%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3821,0.5831317901611328,39,59,0.5,200,200,5000,1,1,19,5013.257,6866.782,1853.525,0.0,6866.782,502.624,1626.887,2129.511,0.6931471805599452%,46.5%,0%,0.0%,100.0%,0.6931471805599452%,52.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3824,0.44810056686401367,39,62,0.5,200,200,5000,1,1,14,5013.257,5898.587,885.33,0.0,5898.587,485.331,1128.173,1613.504,0.6931471805599452%,51.5%,0%,0.0%,100.0%,0.6931471805599452%,49.5%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3822,0.5921337604522705,39,60,0.5,200,200,5000,1,1,17,5013.257,7677.65,2664.393,0.0,7677.65,575.772,1561.43,2137.202,0.6931471805599452%,48.5%,0%,0.0%,100.0%,0.6931471805599452%,49.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3815,1.07924485206604,39,53,0.5,200,200,5000,1,1,34,5013.257,10474.534,5461.277,0.0,10474.534,643.775,3739.169,4382.944,0.6931471805599452%,54.0%,0%,0.0%,100.0%,0.6931471805599452%,47.5%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3823,0.5881326198577881,39,61,0.5,200,200,5000,1,1,18,5013.257,8381.999,3368.742,0.0,8381.999,647.482,1865.644,2513.126,0.6931471805599452%,46.0%,0%,0.0%,100.0%,0.6931471805599452%,52.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3818,0.9912228584289551,39,56,0.5,200,200,5000,1,1,31,5013.257,11932.816,6919.559,0.0,11932.816,738.232,3732.324,4470.556,0.6931471805599452%,51.0%,0%,0.0%,100.0%,0.6931471805599452%,49.5%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3825,0.6361448764801025,39,63,0.5,200,200,5000,1,1,19,5013.257,7547.242,2533.985,0.0,7547.242,558.244,1765.085,2323.329,0.6931471805599452%,50.0%,0%,0.0%,100.0%,0.6931471805599452%,46.5%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3829,0.4681050777435303,39,67,0.5,200,200,5000,1,1,14,5013.257,6113.87,1100.613,0.0,6113.87,510.908,1176.551,1687.459,0.6931471805599452%,48.0%,0%,0.0%,100.0%,0.6931471805599452%,56.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3828,0.5721299648284912,39,66,0.5,200,200,5000,1,1,18,5013.257,7611.274,2598.017,0.0,7611.274,569.428,1679.618,2249.046,0.6931471805599452%,48.0%,0%,0.0%,100.0%,0.6931471805599452%,50.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3827,0.6341431140899658,39,65,0.5,200,200,5000,1,1,20,5013.257,8408.79,3395.533,0.0,8408.79,603.422,1942.642,2546.064,0.6931471805599452%,54.5%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3830,0.5381195545196533,39,68,0.5,200,200,5000,1,1,15,5013.257,7129.655,2116.398,0.0,7129.655,561.462,1369.638,1931.1,0.6931471805599452%,51.5%,0%,0.0%,100.0%,0.6931471805599452%,52.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3826,0.7571713924407959,39,64,0.5,200,200,5000,1,1,23,5013.257,8322.094,3308.837,0.0,8322.094,566.875,2172.278,2739.153,0.6931471805599452%,51.0%,0%,0.0%,100.0%,0.6931471805599452%,43.5%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3832,0.562126636505127,39,70,0.5,200,200,5000,1,1,18,5013.257,7622.551,2609.294,0.0,7622.551,585.205,1695.935,2281.14,0.6931471805599452%,57.0%,0%,0.0%,100.0%,0.6931471805599452%,54.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3833,0.6301417350769043,39,71,0.5,200,200,5000,1,1,20,5013.257,7707.267,2694.01,0.0,7707.267,556.53,1869.787,2426.317,0.6931471805599452%,55.5%,0%,0.0%,100.0%,0.6931471805599452%,47.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3834,0.522118091583252,39,72,0.5,200,200,5000,1,1,16,5013.257,6644.137,1630.88,0.0,6644.137,520.422,1358.13,1878.552,0.6931471805599452%,46.0%,0%,0.0%,100.0%,0.6931471805599452%,54.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3831,0.8331882953643799,39,69,0.5,200,200,5000,1,1,26,5013.257,9494.492,4481.235,0.0,9494.492,624.103,2693.1,3317.203,0.6931471805599452%,51.0%,0%,0.0%,100.0%,0.6931471805599452%,55.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3837,0.4100923538208008,39,75,0.5,200,200,5000,1,1,12,5013.257,6164.853,1151.596,0.0,6164.853,528.251,992.064,1520.315,0.6931471805599452%,46.0%,0%,0.0%,100.0%,0.6931471805599452%,51.5%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3835,0.535118818283081,39,73,0.5,200,200,5000,1,1,16,5013.257,6452.035,1438.778,0.0,6452.035,499.615,1336.574,1836.189,0.6931471805599452%,53.0%,0%,0.0%,100.0%,0.6931471805599452%,45.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3838,0.4691050052642822,39,76,0.5,200,200,5000,1,1,13,5013.257,6269.184,1255.927,0.0,6269.184,506.381,1058.104,1564.485,0.6931471805599452%,51.5%,0%,0.0%,100.0%,0.6931471805599452%,48.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3836,0.5821304321289062,39,74,0.5,200,200,5000,1,1,19,5013.257,7025.073,2011.816,0.0,7025.073,515.164,1670.785,2185.949,0.6931471805599452%,47.5%,0%,0.0%,100.0%,0.6931471805599452%,51.5%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3840,0.5021131038665771,39,78,0.5,200,200,5000,1,1,15,5013.257,7081.666,2068.409,0.0,7081.666,544.413,1305.811,1850.224,0.6931471805599452%,45.5%,0%,0.0%,100.0%,0.6931471805599452%,54.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3843,0.4210937023162842,39,81,0.5,200,200,5000,1,1,12,5013.257,6235.407,1222.15,0.0,6235.407,531.907,1020.036,1551.943,0.6931471805599452%,46.0%,0%,0.0%,100.0%,0.6931471805599452%,43.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3841,0.6011319160461426,39,79,0.5,200,200,5000,1,1,19,5013.257,8736.384,3723.127,0.0,8736.384,646.408,1909.98,2556.388,0.6931471805599452%,46.0%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3842,0.5961346626281738,39,80,0.5,200,200,5000,1,1,18,5013.257,7388.84,2375.583,0.0,7388.84,568.556,1664.779,2233.335,0.6931471805599452%,52.0%,0%,0.0%,100.0%,0.6931471805599452%,48.5%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3839,0.7971794605255127,39,77,0.5,200,200,5000,1,1,25,5013.257,10026.705,5013.448,0.0,10026.705,689.626,2817.306,3506.932,0.6931471805599452%,44.5%,0%,0.0%,100.0%,0.6931471805599452%,56.5%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3844,0.5591259002685547,39,82,0.5,200,200,5000,1,1,17,5013.257,7543.323,2530.066,0.0,7543.323,576.699,1551.885,2128.584,0.6931471805599452%,46.0%,0%,0.0%,100.0%,0.6931471805599452%,50.5%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3847,0.513115406036377,39,85,0.5,200,200,5000,1,1,15,5013.257,7406.102,2392.845,0.0,7406.102,595.162,1408.725,2003.887,0.6931471805599452%,49.0%,0%,0.0%,100.0%,0.6931471805599452%,56.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3848,0.5601251125335693,39,86,0.5,200,200,5000,1,1,17,5013.257,7115.897,2102.64,0.0,7115.897,553.871,1540.004,2093.875,0.6931471805599452%,50.0%,0%,0.0%,100.0%,0.6931471805599452%,45.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3845,0.758169412612915,39,83,0.5,200,200,5000,1,1,23,5013.257,8775.402,3762.145,0.0,8775.402,606.837,2293.368,2900.205,0.6931471805599452%,50.0%,0%,0.0%,100.0%,0.6931471805599452%,55.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3846,0.7821781635284424,39,84,0.5,200,200,5000,1,1,24,5013.257,8387.564,3374.307,0.0,8387.564,590.156,2406.146,2996.302,0.6931471805599452%,46.5%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3850,0.49711179733276367,39,88,0.5,200,200,5000,1,1,15,5013.257,7299.733,2286.476,0.0,7299.733,578.534,1347.489,1926.023,0.6931471805599452%,53.5%,0%,0.0%,100.0%,0.6931471805599452%,54.5%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3849,0.5791313648223877,39,87,0.5,200,200,5000,1,1,17,5013.257,7389.987,2376.73,0.0,7389.987,570.117,1587.427,2157.544,0.6931471805599452%,47.5%,0%,0.0%,100.0%,0.6931471805599452%,47.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3851,0.526118278503418,39,89,0.5,200,200,5000,1,1,16,5013.257,8077.426,3064.169,0.0,8077.426,622.997,1537.808,2160.805,0.6931471805599452%,48.5%,0%,0.0%,100.0%,0.6931471805599452%,50.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3853,0.5351207256317139,39,91,0.5,200,200,5000,1,1,16,5013.257,6545.515,1532.258,0.0,6545.515,516.287,1352.04,1868.327,0.6931471805599452%,42.0%,0%,0.0%,100.0%,0.6931471805599452%,52.5%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3852,0.724163293838501,39,90,0.5,200,200,5000,1,1,22,5013.257,8438.42,3425.163,0.0,8438.42,609.155,2207.247,2816.402,0.6931471805599452%,48.0%,0%,0.0%,100.0%,0.6931471805599452%,45.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3854,0.6391439437866211,39,92,0.5,200,200,5000,1,1,20,5013.257,8601.445,3588.188,0.0,8601.445,627.105,2044.033,2671.138,0.6931471805599452%,45.5%,0%,0.0%,100.0%,0.6931471805599452%,48.5%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3857,0.5471246242523193,39,95,0.5,200,200,5000,1,1,16,5013.257,6952.033,1938.776,0.0,6952.033,551.088,1417.656,1968.744,0.6931471805599452%,47.0%,0%,0.0%,100.0%,0.6931471805599452%,51.5%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3860,0.5221171379089355,39,98,0.5,200,200,5000,1,1,16,5013.257,7472.261,2459.004,0.0,7472.261,575.397,1456.107,2031.504,0.6931471805599452%,52.0%,0%,0.0%,100.0%,0.6931471805599452%,45.5%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3858,0.5851316452026367,39,96,0.5,200,200,5000,1,1,18,5013.257,7823.622,2810.365,0.0,7823.622,582.128,1682.555,2264.683,0.6931471805599452%,49.5%,0%,0.0%,100.0%,0.6931471805599452%,48.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3859,0.6121377944946289,39,97,0.5,200,200,5000,1,1,19,5013.257,8103.473,3090.216,0.0,8103.473,603.841,1836.115,2439.956,0.6931471805599452%,46.5%,0%,0.0%,100.0%,0.6931471805599452%,57.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3862,0.49111056327819824,40,1,0.5,200,200,5000,1,1,14,5013.257,6489.637,1476.38,0.0,6489.637,520.526,1172.325,1692.851,0.6931471805599452%,49.0%,0%,0.0%,100.0%,0.6931471805599452%,55.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3855,0.9242076873779297,39,93,0.5,200,200,5000,1,1,30,5013.257,9076.611,4063.354,0.0,9076.611,594.563,3055.1,3649.663,0.6931471805599452%,49.0%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3856,1.1122503280639648,39,94,0.5,200,200,5000,1,1,35,5013.257,10724.376,5711.119,0.0,10724.376,643.709,3898.234,4541.943,0.6931471805599452%,54.5%,0%,0.0%,100.0%,0.6931471805599452%,55.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3863,0.6031355857849121,40,2,0.5,200,200,5000,1,1,19,5013.257,7885.548,2872.291,0.0,7885.548,577.948,1815.293,2393.241,0.6931471805599452%,42.5%,0%,0.0%,100.0%,0.6931471805599452%,49.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3861,0.817183256149292,39,99,0.5,200,200,5000,1,1,26,5013.257,8726.175,3712.918,0.0,8726.175,589.992,2610.294,3200.286,0.6931471805599452%,54.5%,0%,0.0%,100.0%,0.6931471805599452%,42.0%,0%,0.0%,100.0%,zeros,local-global,38.97435897435897,0.1,1.0569233833221128,0.002
3864,0.7021570205688477,40,3,0.5,200,200,5000,1,1,21,5013.257,8668.191,3654.934,0.0,8668.191,624.452,2130.005,2754.457,0.6931471805599452%,55.5%,0%,0.0%,100.0%,0.6931471805599452%,53.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3867,0.6201391220092773,40,6,0.5,200,200,5000,1,1,19,5013.257,7706.327,2693.07,0.0,7706.327,551.474,1715.866,2267.34,0.6931471805599452%,48.5%,0%,0.0%,100.0%,0.6931471805599452%,50.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3866,0.7691733837127686,40,5,0.5,200,200,5000,1,1,24,5013.257,9769.306,4756.049,0.0,9769.306,676.507,2642.304,3318.811,0.6931471805599452%,48.5%,0%,0.0%,100.0%,0.6931471805599452%,46.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3865,0.7941789627075195,40,4,0.5,200,200,5000,1,1,25,5013.257,9090.096,4076.839,0.0,9090.096,616.471,2524.819,3141.29,0.6931471805599452%,49.5%,0%,0.0%,100.0%,0.6931471805599452%,44.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3872,0.5031130313873291,40,11,0.5,200,200,5000,1,1,15,5013.257,6829.06,1815.803,0.0,6829.06,551.911,1333.682,1885.593,0.6931471805599452%,51.5%,0%,0.0%,100.0%,0.6931471805599452%,54.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3868,0.7981798648834229,40,7,0.5,200,200,5000,1,1,26,5013.257,8516.336,3503.079,0.0,8516.336,581.47,2618.853,3200.323,0.6931471805599452%,50.5%,0%,0.0%,100.0%,0.6931471805599452%,46.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3869,0.8261854648590088,40,8,0.5,200,200,5000,1,1,27,5013.257,9478.032,4464.775,0.0,9478.032,631.932,2854.562,3486.494,0.6931471805599452%,53.5%,0%,0.0%,100.0%,0.6931471805599452%,52.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3871,0.6591482162475586,40,10,0.5,200,200,5000,1,1,20,5013.257,8985.269,3972.012,0.0,8985.269,638.885,2009.36,2648.245,0.6931471805599452%,52.5%,0%,0.0%,100.0%,0.6931471805599452%,55.0%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
3873,0.5101146697998047,40,12,0.5,200,200,5000,1,1,15,5013.257,6637.148,1623.891,0.0,6637.148,519.287,1262.546,1781.833,0.6931471805599452%,51.0%,0%,0.0%,100.0%,0.6931471805599452%,47.5%,0%,0.0%,100.0%,zeros,local-global,40.0,0.1,1.0569233833221128,0.002
