,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Simulated-Theoretical min difference for learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory
8,0.3630809783935547,2,0,0.2,250,250,1000,1,1,9,7006.239,1883.081,-5123.158,343.6,2226.681,1883.081,78.68,34.84,113.52,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,0.4050303030303031,0.1
2,0.4891083240509033,1,1,0.2,250,250,1000,1,1,12,7006.239,2085.6,-4920.639,299.6,2385.2,2085.6,55.64,0.0,55.64,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,0.001,0.1
4,0.5041134357452393,1,3,0.2,250,250,1000,1,1,13,7006.239,1950.4,-5055.839,307.2,2257.6,1950.4,65.56,0.0,65.56,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,0.001,0.1
7,0.5151164531707764,1,6,0.2,250,250,1000,1,1,13,7006.239,1918.0,-5088.239,290.0,2208.0,1918.0,66.16,0.0,66.16,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,0.001,0.1
1,0.5621263980865479,1,0,0.2,250,250,1000,1,1,15,7006.239,1988.8,-5017.439,301.2,2290.0,1988.8,76.6,0.0,76.6,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,0.001,0.1
3,0.5281174182891846,1,2,0.2,250,250,1000,1,1,14,7006.239,1704.8,-5301.439,298.0,2002.8,1704.8,60.32,0.0,60.32,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,0.001,0.1
5,0.6731522083282471,1,4,0.2,250,250,1000,1,1,18,7006.239,2285.2,-4721.039,316.8,2602.0,2285.2,90.32,0.0,90.32,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,0.001,0.1
6,0.6951565742492676,1,5,0.2,250,250,1000,1,1,18,7006.239,2840.8,-4165.439,290.0,3130.8,2840.8,91.52,0.0,91.52,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,0.001,0.1
10,0.44209933280944824,2,2,0.2,250,250,1000,1,1,11,7006.239,1993.819,-5012.42,325.2,2319.019,1993.819,88.64,49.61,138.25,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,0.4050303030303031,0.1
9,0.8031811714172363,2,1,0.2,250,250,1000,1,1,22,7006.239,3823.54,-3182.699,336.4,4159.94,3823.54,185.371,82.731,268.102,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,0.4050303030303031,0.1
15,0.39708876609802246,3,0,0.2,250,250,1000,1,1,10,7006.239,2279.365,-4726.874,345.2,2624.565,2279.365,105.44,61.571,167.011,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,0.8090606060606061,0.1
13,0.5641269683837891,2,5,0.2,250,250,1000,1,1,15,7006.239,3046.96,-3959.279,329.6,3376.56,3046.96,131.859,39.28,171.139,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,0.4050303030303031,0.1
12,0.6671497821807861,2,4,0.2,250,250,1000,1,1,18,7006.239,3118.366,-3887.873,359.2,3477.566,3118.366,156.543,59.56,216.103,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,0.4050303030303031,0.1
14,0.6861546039581299,2,6,0.2,250,250,1000,1,1,19,7006.239,3285.263,-3720.976,332.4,3617.663,3285.263,158.369,72.89,231.259,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,0.4050303030303031,0.1
17,0.5151157379150391,3,2,0.2,250,250,1000,1,1,13,7006.239,2471.552,-4534.687,392.8,2864.352,2471.552,131.796,86.311,218.107,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,0.8090606060606061,0.1
11,0.7581710815429688,2,3,0.2,250,250,1000,1,1,20,7006.239,3540.914,-3465.325,312.0,3852.914,3540.914,173.88,73.93,247.81,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,0.4050303030303031,0.1
16,0.590132474899292,3,1,0.2,250,250,1000,1,1,16,7006.239,3384.509,-3621.73,359.2,3743.709,3384.509,164.833,106.226,271.059,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,0.8090606060606061,0.1
18,0.45710253715515137,3,3,0.2,250,250,1000,1,1,12,7006.239,2637.493,-4368.746,386.4,3023.893,2637.493,131.08,59.519,190.599,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,0.8090606060606061,0.1
19,0.5341200828552246,3,4,0.2,250,250,1000,1,1,14,7006.239,2620.127,-4386.112,380.0,3000.127,2620.127,131.36,69.416,200.776,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,0.8090606060606061,0.1
22,0.44810056686401367,4,0,0.2,250,250,1000,1,1,13,7006.239,2777.518,-4228.721,343.6,3121.118,2777.518,135.416,93.251,228.667,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,1.213090909090909,0.1
24,0.4230947494506836,4,2,0.2,250,250,1000,1,1,12,7006.239,2449.326,-4556.913,395.2,2844.526,2449.326,168.14,73.275,241.415,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,1.213090909090909,0.1
25,0.4701058864593506,4,3,0.2,250,250,1000,1,1,12,7006.239,2895.941,-4110.298,386.8,3282.741,2895.941,155.727,81.474,237.201,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,1.213090909090909,0.1
23,0.5451228618621826,4,1,0.2,250,250,1000,1,1,15,7006.239,3601.865,-3404.374,376.8,3978.665,3601.865,205.248,103.93,309.178,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,1.213090909090909,0.1
21,0.7101600170135498,3,6,0.2,250,250,1000,1,1,19,7006.239,3514.336,-3491.903,354.8,3869.136,3514.336,175.284,102.348,277.632,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,0.8090606060606061,0.1
20,0.949213981628418,3,5,0.2,250,250,1000,1,1,27,7006.239,5593.556,-1412.683,347.6,5941.156,5593.556,300.623,150.171,450.794,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,0.8090606060606061,0.1
26,0.6231400966644287,4,4,0.2,250,250,1000,1,1,16,7006.239,3460.29,-3545.949,397.6,3857.89,3460.29,206.418,107.495,313.913,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,1.213090909090909,0.1
28,0.5801305770874023,4,6,0.2,250,250,1000,1,1,15,7006.239,3276.979,-3729.26,352.8,3629.779,3276.979,178.556,111.418,289.974,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,1.213090909090909,0.1
30,0.4390995502471924,5,1,0.2,250,250,1000,1,1,11,7006.239,2676.277,-4329.962,351.2,3027.477,2676.277,139.705,104.501,244.206,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,1.6171212121212122,0.1
31,0.42009472846984863,5,2,0.2,250,250,1000,1,1,10,7006.239,2053.473,-4952.766,424.0,2477.473,2053.473,148.978,87.478,236.456,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,1.6171212121212122,0.1
27,0.9412119388580322,4,5,0.2,250,250,1000,1,1,26,7006.239,5498.567,-1507.672,350.0,5848.567,5498.567,321.734,167.955,489.689,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,1.213090909090909,0.1
32,0.5491235256195068,5,3,0.2,250,250,1000,1,1,14,7006.239,3282.163,-3724.076,364.8,3646.963,3282.163,199.216,111.363,310.579,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,1.6171212121212122,0.1
35,0.4651045799255371,5,6,0.2,250,250,1000,1,1,11,7006.239,2703.838,-4302.401,397.2,3101.038,2703.838,173.552,88.091,261.643,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,1.6171212121212122,0.1
36,0.4120926856994629,6,0,0.2,250,250,1000,1,1,10,7006.239,2639.251,-4366.988,301.2,2940.451,2639.251,162.128,92.464,254.592,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,2.0211515151515154,0.1
29,0.7581706047058105,5,0,0.2,250,250,1000,1,1,20,7006.239,3889.436,-3116.803,301.2,4190.636,3889.436,232.671,166.162,398.833,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,1.6171212121212122,0.1
33,0.6191391944885254,5,4,0.2,250,250,1000,1,1,16,7006.239,4006.744,-2999.495,412.0,4418.744,4006.744,252.911,150.12,403.031,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,1.6171212121212122,0.1
38,0.4270963668823242,6,2,0.2,250,250,1000,1,1,10,7006.239,2511.011,-4495.228,426.4,2937.411,2511.011,162.887,118.326,281.213,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,2.0211515151515154,0.1
37,0.49111080169677734,6,1,0.2,250,250,1000,1,1,12,7006.239,3012.254,-3993.985,337.6,3349.854,3012.254,190.487,97.877,288.364,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,2.0211515151515154,0.1
43,0.3870866298675537,7,0,0.2,250,250,1000,1,1,10,7006.239,2619.485,-4386.754,376.8,2996.285,2619.485,150.843,141.082,291.925,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,2.425181818181818,0.1
34,0.9712188243865967,5,5,0.2,250,250,1000,1,1,27,7006.239,5653.012,-1353.227,399.2,6052.212,5653.012,299.236,268.652,567.888,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,1.6171212121212122,0.1
40,0.61313796043396,6,4,0.2,250,250,1000,1,1,16,7006.239,4051.266,-2954.973,419.2,4470.466,4051.266,263.731,172.333,436.064,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,2.0211515151515154,0.1
39,0.7141604423522949,6,3,0.2,250,250,1000,1,1,20,7006.239,4300.462,-2705.777,459.6,4760.062,4300.462,250.977,230.162,481.139,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,2.0211515151515154,0.1
42,0.6331422328948975,6,6,0.2,250,250,1000,1,1,18,7006.239,3875.748,-3130.491,352.8,4228.548,3875.748,231.055,185.707,416.762,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,2.0211515151515154,0.1
45,0.4901101589202881,7,2,0.2,250,250,1000,1,1,14,7006.239,2734.179,-4272.06,418.8,3152.979,2734.179,164.421,178.296,342.717,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,2.425181818181818,0.1
46,0.516115665435791,7,3,0.2,250,250,1000,1,1,15,7006.239,3366.329,-3639.91,426.4,3792.729,3366.329,206.039,180.85,386.889,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,2.425181818181818,0.1
41,0.7831759452819824,6,5,0.2,250,250,1000,1,1,23,7006.239,5416.749,-1589.49,362.4,5779.149,5416.749,318.553,228.381,546.934,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,2.0211515151515154,0.1
44,0.8251857757568359,7,1,0.2,250,250,1000,1,1,23,7006.239,4349.933,-2656.306,355.6,4705.533,4349.933,222.327,304.082,526.409,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,2.425181818181818,0.1
47,0.5401215553283691,7,4,0.2,250,250,1000,1,1,15,7006.239,3344.729,-3661.51,366.8,3711.529,3344.729,191.584,184.868,376.452,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,2.425181818181818,0.1
50,0.3940882682800293,8,0,0.2,250,250,1000,1,1,10,7006.239,2699.961,-4306.278,456.4,3156.361,2699.961,155.51,176.123,331.633,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,2.8292121212121213,0.1
49,0.4360976219177246,7,6,0.2,250,250,1000,1,1,11,7006.239,2850.151,-4156.088,440.8,3290.951,2850.151,187.336,145.53,332.866,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,2.425181818181818,0.1
48,0.5951342582702637,7,5,0.2,250,250,1000,1,1,17,7006.239,4717.123,-2289.116,419.6,5136.723,4717.123,289.56,192.978,482.538,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,2.425181818181818,0.1
52,0.5461227893829346,8,2,0.2,250,250,1000,1,1,15,7006.239,2660.107,-4346.132,468.4,3128.507,2660.107,135.709,249.138,384.847,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,2.8292121212121213,0.1
53,0.5401215553283691,8,3,0.2,250,250,1000,1,1,14,7006.239,2968.208,-4038.031,411.2,3379.408,2968.208,156.166,214.07,370.236,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,2.8292121212121213,0.1
51,0.6421446800231934,8,1,0.2,250,250,1000,1,1,18,7006.239,3846.153,-3160.086,406.8,4252.953,3846.153,228.514,244.636,473.15,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,2.8292121212121213,0.1
54,0.5081143379211426,8,4,0.2,250,250,1000,1,1,13,7006.239,3565.335,-3440.904,412.0,3977.335,3565.335,203.11,211.546,414.656,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,2.8292121212121213,0.1
56,0.41109251976013184,8,6,0.2,250,250,1000,1,1,11,7006.239,2724.044,-4282.195,390.0,3114.044,2724.044,187.115,168.363,355.478,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,2.8292121212121213,0.1
55,0.6821534633636475,8,5,0.2,250,250,1000,1,1,19,7006.239,4864.116,-2142.123,404.8,5268.916,4864.116,260.353,322.005,582.358,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,2.8292121212121213,0.1
57,0.6371431350708008,9,0,0.2,250,250,1000,1,1,17,7006.239,3435.881,-3570.358,343.6,3779.481,3435.881,198.203,263.291,461.494,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,3.2332424242424245,0.1
58,0.689155101776123,9,1,0.2,250,250,1000,1,1,20,7006.239,3760.715,-3245.524,436.4,4197.115,3760.715,199.613,288.491,488.104,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,3.2332424242424245,0.1
59,0.611137866973877,9,2,0.2,250,250,1000,1,1,17,7006.239,3095.141,-3911.098,483.6,3578.741,3095.141,164.673,294.877,459.55,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,3.2332424242424245,0.1
64,0.37508463859558105,10,0,0.2,250,250,1000,1,1,10,7006.239,2491.946,-4514.293,498.0,2989.946,2491.946,156.541,191.125,347.666,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,3.6372727272727277,0.1
61,0.591132640838623,9,4,0.2,250,250,1000,1,1,16,7006.239,3414.536,-3591.703,483.6,3898.136,3414.536,179.303,314.691,493.994,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,3.2332424242424245,0.1
60,0.7011582851409912,9,3,0.2,250,250,1000,1,1,19,7006.239,3485.166,-3521.073,453.2,3938.366,3485.166,160.374,342.697,503.071,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,3.2332424242424245,0.1
63,0.6841535568237305,9,6,0.2,250,250,1000,1,1,19,7006.239,3414.807,-3591.432,440.4,3855.207,3414.807,176.488,287.096,463.584,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,3.2332424242424245,0.1
66,0.46410417556762695,10,2,0.2,250,250,1000,1,1,12,7006.239,2618.257,-4387.982,505.6,3123.857,2618.257,151.219,254.538,405.757,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,3.6372727272727277,0.1
62,0.8191845417022705,9,5,0.2,250,250,1000,1,1,24,7006.239,5229.812,-1776.427,380.8,5610.612,5229.812,287.658,376.135,663.793,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,3.2332424242424245,0.1
67,0.44910144805908203,10,3,0.2,250,250,1000,1,1,12,7006.239,2616.837,-4389.402,430.4,3047.237,2616.837,133.68,251.142,384.822,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,3.6372727272727277,0.1
68,0.48010802268981934,10,4,0.2,250,250,1000,1,1,13,7006.239,3060.942,-3945.297,476.8,3537.742,3060.942,174.233,231.617,405.85,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,3.6372727272727277,0.1
65,0.776174783706665,10,1,0.2,250,250,1000,1,1,21,7006.239,3888.271,-3117.968,404.0,4292.271,3888.271,200.228,358.898,559.126,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,3.6372727272727277,0.1
71,0.3980894088745117,11,0,0.2,250,250,1000,1,1,10,7006.239,2418.718,-4587.521,398.4,2817.118,2418.718,145.937,183.083,329.02,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,4.041303030303031,0.1
70,0.5161159038543701,10,6,0.2,250,250,1000,1,1,14,7006.239,2891.819,-4114.42,488.0,3379.819,2891.819,141.847,302.019,443.866,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,3.6372727272727277,0.1
69,0.6781525611877441,10,5,0.2,250,250,1000,1,1,19,7006.239,4467.287,-2538.952,481.2,4948.487,4467.287,227.875,356.687,584.562,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,3.6372727272727277,0.1
73,0.46910524368286133,11,2,0.2,250,250,1000,1,1,12,7006.239,2684.669,-4321.57,518.4,3203.069,2684.669,158.152,232.289,390.441,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,4.041303030303031,0.1
72,0.6041357517242432,11,1,0.2,250,250,1000,1,1,16,7006.239,3400.891,-3605.348,527.6,3928.491,3400.891,180.358,328.005,508.363,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,4.041303030303031,0.1
75,0.5331194400787354,11,4,0.2,250,250,1000,1,1,14,7006.239,2790.741,-4215.498,464.0,3254.741,2790.741,153.975,275.741,429.716,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,4.041303030303031,0.1
78,0.3690826892852783,12,0,0.2,250,250,1000,1,1,10,7006.239,2448.61,-4557.629,506.0,2954.61,2448.61,144.257,237.944,382.201,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,4.445333333333334,0.1
80,0.3790853023529053,12,2,0.2,250,250,1000,1,1,10,7006.239,1569.047,-5437.192,420.8,1989.847,1569.047,59.906,312.211,372.117,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,4.445333333333334,0.1
77,0.4741067886352539,11,6,0.2,250,250,1000,1,1,13,7006.239,2777.277,-4228.962,486.0,3263.277,2777.277,153.096,258.374,411.47,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,4.041303030303031,0.1
79,0.45310163497924805,12,1,0.2,250,250,1000,1,1,13,7006.239,2769.517,-4236.722,512.0,3281.517,2769.517,126.401,317.29,443.691,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,4.445333333333334,0.1
74,0.7941787242889404,11,3,0.2,250,250,1000,1,1,23,7006.239,3772.163,-3234.076,411.2,4183.363,3772.163,159.703,400.347,560.05,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,4.041303030303031,0.1
76,0.8301863670349121,11,5,0.2,250,250,1000,1,1,24,7006.239,4651.617,-2354.622,421.2,5072.817,4651.617,199.125,571.536,770.661,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,4.041303030303031,0.1
81,0.4871101379394531,12,3,0.2,250,250,1000,1,1,13,7006.239,2503.657,-4502.582,499.2,3002.857,2503.657,126.798,274.946,401.744,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,4.445333333333334,0.1
85,0.3690829277038574,13,0,0.2,250,250,1000,1,1,10,7006.239,2647.493,-4358.746,505.2,3152.693,2647.493,164.804,218.506,383.31,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,4.849363636363637,0.1
86,0.4561023712158203,13,1,0.2,250,250,1000,1,1,13,7006.239,3506.662,-3499.577,299.6,3806.262,3506.662,176.176,300.97,477.146,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,4.849363636363637,0.1
82,0.7121603488922119,12,4,0.2,250,250,1000,1,1,20,7006.239,3695.659,-3310.58,525.2,4220.859,3695.659,167.712,425.002,592.714,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,4.445333333333334,0.1
87,0.4881095886230469,13,2,0.2,250,250,1000,1,1,13,7006.239,2869.502,-4136.737,298.0,3167.502,2869.502,129.822,294.856,424.678,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,4.849363636363637,0.1
83,0.6811532974243164,12,5,0.2,250,250,1000,1,1,21,7006.239,4331.857,-2674.382,379.6,4711.457,4331.857,195.654,440.662,636.316,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,4.445333333333334,0.1
88,0.4561026096343994,13,3,0.2,250,250,1000,1,1,12,7006.239,2382.612,-4623.627,492.8,2875.412,2382.612,94.772,350.347,445.119,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,4.849363636363637,0.1
84,0.6451447010040283,12,6,0.2,250,250,1000,1,1,18,7006.239,2844.507,-4161.732,484.8,3329.307,2844.507,111.446,449.997,561.443,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,4.445333333333334,0.1
