,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Simulated-Theoretical min difference for learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory
544,1.9744467735290527,55,3,0.8,400,400,3000,1,1,27,14179.631,39831.304,25651.673,3883.2,43714.504,39831.304,2015.472,4018.03,6033.502,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,21.81863636363637,0.1
551,1.0402343273162842,56,0,0.8,400,400,3000,1,1,13,14179.631,23586.376,9406.745,3956.8,27543.176,23586.376,1309.492,2231.039,3540.531,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,22.22266666666667,0.1
547,1.6083626747131348,55,6,0.8,400,400,3000,1,1,21,14179.631,28438.823,14259.192,2876.8,31315.623,28438.823,1287.026,3789.451,5076.477,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,21.81863636363637,0.1
550,1.6723766326904297,55,9,0.8,400,400,3000,1,1,23,14179.631,31774.967,17595.336,2428.8,34203.767,31774.967,1263.156,4031.891,5295.047,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,21.81863636363637,0.1
553,1.3923137187957764,56,2,0.8,400,400,3000,1,1,19,14179.631,27407.774,13228.143,3088.0,30495.774,27407.774,1180.493,3645.964,4826.457,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,22.22266666666667,0.1
552,1.863420009613037,56,1,0.8,400,400,3000,1,1,26,14179.631,34296.621,20116.99,3952.0,38248.621,34296.621,1543.463,4640.091,6183.554,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,22.22266666666667,0.1
555,1.2572829723358154,56,4,0.8,400,400,3000,1,1,17,14179.631,20409.703,6230.072,3604.8,24014.503,20409.703,788.511,3882.637,4671.148,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,22.22266666666667,0.1
556,1.280287504196167,56,5,0.8,400,400,3000,1,1,17,14179.631,30886.611,16706.98,3694.4,34581.011,30886.611,1507.986,2880.885,4388.871,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,22.22266666666667,0.1
558,1.2832887172698975,56,7,0.8,400,400,3000,1,1,17,14179.631,28112.008,13932.377,3398.4,31510.408,28112.008,1229.592,3504.643,4734.235,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,22.22266666666667,0.1
557,1.5033385753631592,56,6,0.8,400,400,3000,1,1,21,14179.631,28438.823,14259.192,2876.8,31315.623,28438.823,1287.026,3789.451,5076.477,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,22.22266666666667,0.1
559,1.427320957183838,56,8,0.8,400,400,3000,1,1,18,14179.631,29428.524,15248.893,4011.2,33439.724,29428.524,1337.736,3029.527,4367.263,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,22.22266666666667,0.1
554,2.000450372695923,56,3,0.8,400,400,3000,1,1,27,14179.631,39782.151,25602.52,3883.2,43665.351,39782.151,2019.672,3938.946,5958.618,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,22.22266666666667,0.1
560,1.6373686790466309,56,9,0.8,400,400,3000,1,1,23,14179.631,31774.967,17595.336,2428.8,34203.767,31774.967,1263.156,4031.891,5295.047,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,22.22266666666667,0.1
562,1.396315097808838,57,1,0.8,400,400,3000,1,1,19,14179.631,32550.382,18370.751,3980.8,36531.182,32550.382,1588.465,3254.659,4843.124,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,22.626696969696972,0.1
561,1.4973366260528564,57,0,0.8,400,400,3000,1,1,20,14179.631,26425.782,12246.151,3304.0,29729.782,26425.782,1068.425,3880.871,4949.296,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,22.626696969696972,0.1
567,1.1482586860656738,57,6,0.8,400,400,3000,1,1,16,14179.631,28888.194,14708.563,2876.8,31764.994,28888.194,1400.818,2570.099,3970.917,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,22.626696969696972,0.1
565,1.5053389072418213,57,4,0.8,400,400,3000,1,1,21,14179.631,22596.845,8417.214,3617.6,26214.445,22596.845,788.034,4833.718,5621.752,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,22.626696969696972,0.1
563,1.8804240226745605,57,2,0.8,400,400,3000,1,1,28,14179.631,36278.868,22099.237,4204.8,40483.668,36278.868,1610.945,4186.872,5797.817,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,22.626696969696972,0.1
564,1.80340576171875,57,3,0.8,400,400,3000,1,1,27,14179.631,34063.142,19883.511,3838.4,37901.542,34063.142,1334.146,5334.79,6668.936,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,22.626696969696972,0.1
566,1.7243895530700684,57,5,0.8,400,400,3000,1,1,25,14179.631,32843.143,18663.512,3636.8,36479.943,32843.143,1259.063,5077.88,6336.943,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,22.626696969696972,0.1
568,1.5563504695892334,57,7,0.8,400,400,3000,1,1,22,14179.631,35376.546,21196.915,3364.8,38741.346,35376.546,1556.325,3959.328,5515.653,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,22.626696969696972,0.1
570,1.4373250007629395,57,9,0.8,400,400,3000,1,1,20,14179.631,33240.505,19060.874,4054.4,37294.905,33240.505,1654.644,3151.547,4806.191,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,22.626696969696972,0.1
571,1.442324161529541,58,0,0.8,400,400,3000,1,1,20,14179.631,26425.782,12246.151,3304.0,29729.782,26425.782,1068.425,3880.871,4949.296,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,23.030727272727276,0.1
569,1.5313446521759033,57,8,0.8,400,400,3000,1,1,21,14179.631,35524.755,21345.124,3844.8,39369.555,35524.755,1865.679,3027.191,4892.87,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,22.626696969696972,0.1
572,1.391312837600708,58,1,0.8,400,400,3000,1,1,19,14179.631,32550.382,18370.751,3980.8,36531.182,32550.382,1588.465,3254.659,4843.124,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,23.030727272727276,0.1
577,1.1702630519866943,58,6,0.8,400,400,3000,1,1,16,14179.631,28888.194,14708.563,2876.8,31764.994,28888.194,1400.818,2570.099,3970.917,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,23.030727272727276,0.1
575,1.4983375072479248,58,4,0.8,400,400,3000,1,1,21,14179.631,22596.845,8417.214,3617.6,26214.445,22596.845,788.034,4833.718,5621.752,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,23.030727272727276,0.1
573,1.8954269886016846,58,2,0.8,400,400,3000,1,1,29,14179.631,36769.308,22589.677,4204.8,40974.108,36769.308,1624.674,4391.106,6015.78,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,23.030727272727276,0.1
574,1.826411485671997,58,3,0.8,400,400,3000,1,1,27,14179.631,34063.142,19883.511,3838.4,37901.542,34063.142,1334.146,5334.79,6668.936,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,23.030727272727276,0.1
576,1.7073843479156494,58,5,0.8,400,400,3000,1,1,25,14179.631,32843.143,18663.512,3636.8,36479.943,32843.143,1259.063,5077.88,6336.943,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,23.030727272727276,0.1
580,1.3893122673034668,58,9,0.8,400,400,3000,1,1,20,14179.631,33241.195,19061.564,4054.4,37295.595,33241.195,1651.678,3160.177,4811.855,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,23.030727272727276,0.1
579,1.4783334732055664,58,8,0.8,400,400,3000,1,1,21,14179.631,35502.098,21322.467,3844.8,39346.898,35502.098,1859.253,2978.506,4837.759,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,23.030727272727276,0.1
578,1.5243418216705322,58,7,0.8,400,400,3000,1,1,22,14179.631,35313.604,21133.973,3364.8,38678.404,35313.604,1555.839,3937.733,5493.572,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,23.030727272727276,0.1
581,1.4743320941925049,59,0,0.8,400,400,3000,1,1,21,14179.631,26661.366,12481.735,3260.8,29922.166,26661.366,1053.446,4163.589,5217.035,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,23.43475757575758,0.1
585,1.2842891216278076,59,4,0.8,400,400,3000,1,1,19,14179.631,25492.38,11312.749,2404.8,27897.18,25492.38,975.83,3836.984,4812.814,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,23.43475757575758,0.1
586,1.3062946796417236,59,5,0.8,400,400,3000,1,1,19,14179.631,29686.532,15506.901,3598.4,33284.932,29686.532,1266.988,3702.152,4969.14,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,23.43475757575758,0.1
583,1.703383445739746,59,2,0.8,400,400,3000,1,1,25,14179.631,36440.413,22260.782,4172.8,40613.213,36440.413,1787.305,3957.49,5744.795,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,23.43475757575758,0.1
582,1.861419439315796,59,1,0.8,400,400,3000,1,1,27,14179.631,38931.953,24752.322,3980.8,42912.753,38931.953,1802.443,4656.23,6458.673,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,23.43475757575758,0.1
589,1.0802428722381592,59,8,0.8,400,400,3000,1,1,14,14179.631,26969.514,12789.883,3094.4,30063.914,26969.514,1371.431,2514.292,3885.723,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,23.43475757575758,0.1
587,1.1642625331878662,59,6,0.8,400,400,3000,1,1,15,14179.631,25811.013,11631.382,2784.0,28595.013,25811.013,1107.808,2860.1,3967.908,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,23.43475757575758,0.1
584,1.6733758449554443,59,3,0.8,400,400,3000,1,1,25,14179.631,32923.593,18743.962,3835.2,36758.793,32923.593,1388.392,3896.871,5285.263,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,23.43475757575758,0.1
588,1.8704211711883545,59,7,0.8,400,400,3000,1,1,27,14179.631,41626.59,27446.959,2331.2,43957.79,41626.59,1895.465,4013.869,5909.334,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,23.43475757575758,0.1
590,1.5493495464324951,59,9,0.8,400,400,3000,1,1,22,14179.631,28950.126,14770.495,4032.0,32982.126,28950.126,1257.652,4260.685,5518.337,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,23.43475757575758,0.1
597,1.0572376251220703,60,6,0.8,400,400,3000,1,1,15,14179.631,25811.013,11631.382,2784.0,28595.013,25811.013,1107.808,2860.1,3967.908,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,23.838787878787883,0.1
591,1.4453253746032715,60,0,0.8,400,400,3000,1,1,21,14179.631,26661.366,12481.735,3260.8,29922.166,26661.366,1053.446,4163.589,5217.035,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,23.838787878787883,0.1
596,1.3232979774475098,60,5,0.8,400,400,3000,1,1,19,14179.631,29686.532,15506.901,3598.4,33284.932,29686.532,1266.988,3702.152,4969.14,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,23.838787878787883,0.1
595,1.3713085651397705,60,4,0.8,400,400,3000,1,1,19,14179.631,25492.38,11312.749,2404.8,27897.18,25492.38,975.83,3836.984,4812.814,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,23.838787878787883,0.1
594,1.4863345623016357,60,3,0.8,400,400,3000,1,1,22,14179.631,31804.322,17624.691,3835.2,35639.522,31804.322,1395.405,3476.363,4871.768,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,23.838787878787883,0.1
593,1.650371789932251,60,2,0.8,400,400,3000,1,1,25,14179.631,36523.977,22344.346,4172.8,40696.777,36523.977,1788.001,4005.804,5793.805,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,23.838787878787883,0.1
599,0.977219820022583,60,8,0.8,400,400,3000,1,1,14,14179.631,26969.514,12789.883,3094.4,30063.914,26969.514,1371.431,2514.292,3885.723,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,23.838787878787883,0.1
592,1.865419864654541,60,1,0.8,400,400,3000,1,1,27,14179.631,38867.411,24687.78,3980.8,42848.211,38867.411,1809.446,4504.992,6314.438,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,23.838787878787883,0.1
600,1.4323232173919678,60,9,0.8,400,400,3000,1,1,22,14179.631,28950.126,14770.495,4032.0,32982.126,28950.126,1257.652,4260.685,5518.337,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,23.838787878787883,0.1
598,1.824411392211914,60,7,0.8,400,400,3000,1,1,27,14179.631,41551.278,27371.647,2331.2,43882.478,41551.278,1895.552,3992.671,5888.223,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,23.838787878787883,0.1
601,1.4733314514160156,61,0,0.8,400,400,3000,1,1,23,14179.631,27819.511,13639.88,3224.0,31043.511,27819.511,1094.878,3953.968,5048.846,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,24.242818181818187,0.1
602,1.4453248977661133,61,1,0.8,400,400,3000,1,1,20,14179.631,31784.756,17605.125,3963.2,35747.956,31784.756,1323.096,4410.216,5733.312,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,24.242818181818187,0.1
605,1.3953144550323486,61,4,0.8,400,400,3000,1,1,21,14179.631,26202.458,12022.827,2404.8,28607.258,26202.458,1000.216,3826.455,4826.671,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,24.242818181818187,0.1
604,1.6213648319244385,61,3,0.8,400,400,3000,1,1,26,14179.631,36401.65,22222.019,3848.0,40249.65,36401.65,1496.382,4636.208,6132.59,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,24.242818181818187,0.1
606,1.3953144550323486,61,5,0.8,400,400,3000,1,1,21,14179.631,31259.374,17079.743,3576.0,34835.374,31259.374,1455.619,3664.93,5120.549,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,24.242818181818187,0.1
607,1.4443256855010986,61,6,0.8,400,400,3000,1,1,21,14179.631,32821.837,18642.206,4033.6,36855.437,32821.837,1532.424,3744.236,5276.66,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,24.242818181818187,0.1
603,2.005451202392578,61,2,0.8,400,400,3000,1,1,31,14179.631,37668.093,23488.462,4188.8,41856.893,37668.093,1531.072,5824.959,7356.031,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,24.242818181818187,0.1
609,1.3963146209716797,61,8,0.8,400,400,3000,1,1,18,14179.631,33542.131,19362.5,2316.8,35858.931,33542.131,1415.25,3412.35,4827.6,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,24.242818181818187,0.1
608,1.4463257789611816,61,7,0.8,400,400,3000,1,1,20,14179.631,34382.885,20203.254,2331.2,36714.085,34382.885,1313.032,3634.881,4947.913,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,24.242818181818187,0.1
610,1.5333459377288818,61,9,0.8,400,400,3000,1,1,22,14179.631,30929.84,16750.209,4012.8,34942.64,30929.84,1421.282,3747.981,5169.263,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,24.242818181818187,0.1
612,1.4733319282531738,62,1,0.8,400,400,3000,1,1,20,14179.631,31784.756,17605.125,3963.2,35747.956,31784.756,1323.096,4410.216,5733.312,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,24.646848484848487,0.1
611,1.6733770370483398,62,0,0.8,400,400,3000,1,1,23,14179.631,27819.511,13639.88,3224.0,31043.511,27819.511,1094.878,3953.968,5048.846,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,24.646848484848487,0.1
615,1.5193417072296143,62,4,0.8,400,400,3000,1,1,21,14179.631,26202.458,12022.827,2404.8,28607.258,26202.458,1000.216,3826.455,4826.671,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,24.646848484848487,0.1
616,1.57635498046875,62,5,0.8,400,400,3000,1,1,21,14179.631,31259.374,17079.743,3576.0,34835.374,31259.374,1455.619,3664.93,5120.549,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,24.646848484848487,0.1
614,2.0384585857391357,62,3,0.8,400,400,3000,1,1,29,14179.631,38013.834,23834.203,3848.0,41861.834,38013.834,1502.797,5004.012,6506.809,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,24.646848484848487,0.1
613,2.166486978530884,62,2,0.8,400,400,3000,1,1,31,14179.631,37668.093,23488.462,4188.8,41856.893,37668.093,1531.072,5824.959,7356.031,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,24.646848484848487,0.1
618,1.3853118419647217,62,7,0.8,400,400,3000,1,1,20,14179.631,34318.48,20138.849,2331.2,36649.68,34318.48,1312.852,3576.792,4889.644,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,24.646848484848487,0.1
619,1.2602837085723877,62,8,0.8,400,400,3000,1,1,18,14179.631,33542.131,19362.5,2316.8,35858.931,33542.131,1415.25,3412.35,4827.6,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,24.646848484848487,0.1
617,1.5893580913543701,62,6,0.8,400,400,3000,1,1,21,14179.631,32772.142,18592.511,4033.6,36805.742,32772.142,1524.989,3905.265,5430.254,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,24.646848484848487,0.1
620,1.474332571029663,62,9,0.8,400,400,3000,1,1,22,14179.631,30929.84,16750.209,4012.8,34942.64,30929.84,1421.282,3747.981,5169.263,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,24.646848484848487,0.1
625,0.9602155685424805,63,4,0.8,400,400,3000,1,1,13,14179.631,21995.878,7816.247,2404.8,24400.678,21995.878,1001.62,2340.355,3341.975,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,25.05087878787879,0.1
621,1.8184099197387695,63,0,0.8,400,400,3000,1,1,26,14179.631,29311.023,15131.392,3004.8,32315.823,29311.023,1150.335,3950.199,5100.534,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,25.05087878787879,0.1
623,1.3823106288909912,63,2,0.8,400,400,3000,1,1,19,14179.631,24463.251,10283.62,4169.6,28632.851,24463.251,1083.692,3832.765,4916.457,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,25.05087878787879,0.1
622,1.7854022979736328,63,1,0.8,400,400,3000,1,1,26,14179.631,39528.157,25348.526,3875.2,43403.357,39528.157,1773.411,4437.956,6211.367,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,25.05087878787879,0.1
626,1.5413472652435303,63,5,0.8,400,400,3000,1,1,21,14179.631,32439.226,18259.595,3577.6,36016.826,32439.226,1510.737,3900.831,5411.568,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,25.05087878787879,0.1
628,1.4853343963623047,63,7,0.8,400,400,3000,1,1,20,14179.631,32177.673,17998.042,2331.2,34508.873,32177.673,1267.717,3331.416,4599.133,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,25.05087878787879,0.1
627,1.589357852935791,63,6,0.8,400,400,3000,1,1,23,14179.631,30271.657,16092.026,3504.0,33775.657,30271.657,1166.167,4582.965,5749.132,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,25.05087878787879,0.1
629,1.28829026222229,63,8,0.8,400,400,3000,1,1,17,14179.631,30064.464,15884.833,2316.8,32381.264,30064.464,1259.246,3245.172,4504.418,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,25.05087878787879,0.1
624,2.174489736557007,63,3,0.8,400,400,3000,1,1,32,14179.631,39357.967,25178.336,2352.0,41709.967,39357.967,1337.192,6131.497,7468.689,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,25.05087878787879,0.1
633,1.2862892150878906,64,2,0.8,400,400,3000,1,1,19,14179.631,24463.251,10283.62,4169.6,28632.851,24463.251,1083.692,3832.765,4916.457,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,25.454909090909094,0.1
630,1.7583963871002197,63,9,0.8,400,400,3000,1,1,26,14179.631,33460.159,19280.528,4008.0,37468.159,33460.159,1447.421,4886.577,6333.998,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,25.05087878787879,0.1
631,1.7033836841583252,64,0,0.8,400,400,3000,1,1,24,14179.631,29433.174,15253.543,3004.8,32437.974,29433.174,1174.013,3796.818,4970.831,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,25.454909090909094,0.1
635,0.9562146663665771,64,4,0.8,400,400,3000,1,1,13,14179.631,21995.878,7816.247,2404.8,24400.678,21995.878,1001.62,2340.355,3341.975,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,25.454909090909094,0.1
632,1.7784004211425781,64,1,0.8,400,400,3000,1,1,26,14179.631,39391.662,25212.031,3875.2,43266.862,39391.662,1786.811,4718.456,6505.267,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,25.454909090909094,0.1
